repH,impH,gsqr11,gsqr22,gsqr33,gsqr44
1469.453910567658,12.764205429728383,1.4105222398320096,2.2067207892077745,1.250088885654986,0.38425311060430145
1463.187669576688,16.296645810003422,1.584665991781774,2.5035118991934375,1.3637167682866413,0.4202354959209889
1465.8434582763184,13.52341246072609,1.4514387172148304,2.3650107446043007,1.28451251252872,0.3891018247237815
1448.619353301519,33.94658738358206,2.4234129213586386,2.9656474019887478,1.6506621371029333,0.6037932657932135
1470.4736240677712,14.868204926273094,1.508508445397566,2.2318448810947973,1.2873972405571468,0.40782868750139345
1473.8636399851312,8.67857903341447,1.2862039288927356,1.9935318082453852,1.1964387400792909,0.3575864460580322
1471.5813495614875,10.550358964222028,1.3246784842022472,2.081867336534711,1.208091314131893,0.36536319198299033
1454.4697602350689,27.890119928296244,2.2052113337693435,2.931695990108252,1.611183283158123,0.5594669869756776
1446.0635672969966,23.708786437113545,2.3410682868327046,3.473122058459176,1.7820247851740125,0.58101907600699
1449.0002230401324,17.912856405927183,1.8019188040393874,3.044484168730869,1.5606850101936145,0.45025973072584036
1462.2489566247673,14.596228361361469,1.5076062309749922,2.5104203969703067,1.3372339555469785,0.3973806526588505
1468.0302465372188,15.968183387094617,1.4880761444725354,2.219334107818007,1.2997584852657622,0.40049774537714355
1457.6588424451556,18.309075342664137,1.695003347333882,2.697249408558828,1.456952513601707,0.4448132048801633
1458.0675328176242,24.89035852214866,2.0736283776599054,2.8578816643531613,1.56109980205291,0.5310058054694221
1468.1386978315213,14.445743301457131,1.387844785128668,2.1212063986005285,1.2695359549884384,0.3751708740465814
1469.3709333669287,17.023881700979143,1.4807449890664734,2.1067459224204392,1.3003676523699004,0.39767188860361236
1445.9806348594395,42.62361210401525,2.920092000363701,3.163087129372912,1.7224453138326177,0.7135706297355943
1460.4018451969189,19.63444291201853,1.7606668248484154,2.6526038538996373,1.450095575429704,0.4604834523105648
1451.3119044310347,28.743176213318616,2.351141643345113,3.11807455716376,1.686760314950797,0.5916351623741337
1440.084482811583,39.313683793675246,3.3719268946337952,3.8380869489348464,1.9971514093824263,0.8180079626692139
1457.2668580975715,28.779833128212363,1.944683505924581,2.488975187396485,1.471347325297309,0.49720893514492237
1457.0521661755613,30.023190577691437,2.116125460447016,2.674143520550357,1.529373882833261,0.5383648849890476
1449.0746944091818,21.971703345621258,2.1587666770829688,3.2888224558879737,1.6881390247413552,0.5367742281006749
1461.0852319928763,15.42707537766109,1.526232489254429,2.525766714458773,1.3624797379517024,0.40586338025722224
1457.9012788337602,33.39699733299045,2.0770423161386318,2.4616638095264505,1.4724132927296651,0.5271668789698525
1454.5712358204955,19.274501820253544,1.8584106035086232,2.942297197610134,1.537756341124505,0.47321272313439927
1459.6941213977998,25.371178385815316,1.7944871448218391,2.399545633715604,1.4300930549415525,0.4641293502073947
1455.931006237634,14.460789613808439,1.495861123220166,2.6737467171767566,1.38855328728404,0.3829106678079092
1447.9668347982586,18.008511102692086,1.8090551545214024,3.0732640287323276,1.5809016924477846,0.45603999341913504
1457.4263438390622,18.07100925328808,1.6752668602255985,2.687581011537753,1.4530971096671665,0.44066039818698594
1432.8357918734455,15.56731822024392,1.7613679752301443,3.2766255858799056,1.6311479933613082,0.41300869534898915
1461.51829023911,21.991044359491976,1.6747624900278637,2.3585719317338736,1.3971522309688365,0.4382141677348978
1446.8102995306112,42.43556143258987,2.725211253752383,2.955627732912874,1.646608411493706,0.6680456218590841
1466.3466676724406,15.087708433612832,1.501297992203224,2.342312747610847,1.3080366731894737,0.40365491976403217
1456.0837485667512,17.81745913743571,1.6786583737111935,2.7405407117158402,1.4684610057284697,0.44043510670560787
1453.7032500958562,36.473378465128974,2.3195861188893385,2.684966861684136,1.5496675593894287,0.580544189966598
1458.730742512838,32.78784289353965,2.120845682845773,2.5396558552762976,1.4919626555549412,0.5388698103336321
1462.9187322289345,25.085698984674444,1.7300685942126979,2.2578102787097754,1.390402881539313,0.4505684179532175
1447.665589318874,14.391403097125833,1.5129921941255302,2.887834601829002,1.487818719857384,0.38670354116967187
1448.0998365110536,16.095470936979165,1.6563536965992782,2.9540569310806397,1.5060384548041947,0.4079494830722443
1455.7669748499288,25.492653352240676,1.9975225321185939,2.755932954087538,1.5396254897369424,0.5126103262504841
1472.2434109442247,13.562153495339569,1.449753187971287,2.134920783902336,1.262988062286368,0.3950666582772802
1463.6472838379532,10.74441398793803,1.256421740392333,2.2942157736612994,1.2120780510593594,0.3347029353596106
1456.9683879352729,19.70034347048435,1.7775380784929435,2.7508360952839577,1.4893980179449937,0.46358104370635084
1470.2722234537398,13.010265373660767,1.3778859536376602,2.106465935845973,1.2475327910758323,0.375730523303662
1455.7883441802674,21.651126012593316,1.9699783947114091,2.9363089439984233,1.5639331486072292,0.5045715711582911
1468.8791308274253,14.814376302445543,1.5229144594025728,2.308842262623475,1.29703014973266,0.4098421997005738
1456.9495736305241,32.103358166243645,2.163898186011719,2.6443536772623424,1.5255604023993095,0.5483865082008025
1460.9680526837635,11.101201513685764,1.252034565385201,2.3661720438771634,1.2447145492561862,0.332850452139146
1437.7823679461992,47.37931968533058,4.251865678119819,4.285675722667914,2.1324552935603607,1.0169384482752808
1467.120929808059,21.862117139470868,1.6554220054056021,2.220494035809365,1.3566265668559252,0.43740711061956167
1449.2016467102874,25.342614799762142,2.298836971375733,3.2753474528891773,1.726821725249344,0.5784086664481827
1466.0690793300614,14.140511873575123,1.4189173081051536,2.268152801127838,1.2822325908061978,0.38475137781316415
1468.4419434770984,14.216713596187649,1.3722077017538397,2.0939889200305477,1.2647955883252275,0.37102326860799656
1457.722150392299,14.086977921672245,1.4534775656544925,2.593229936918916,1.365375927188694,0.3824982813287444
1443.140301897055,32.1832204980358,3.053006615977622,3.8755342193521285,2.005005646227036,0.748727123912631
1432.8340470660116,51.375881650310745,3.6738616345759123,3.5491478529643534,1.8077525458548709,0.8741894578513368
1471.1878020384552,13.84168275692883,1.4567525093061038,2.1702078120043002,1.2670386813723487,0.39604174592094027
1462.4187361823201,20.624787648134504,1.759370844978606,2.549918420660794,1.4278703383417068,0.46140700514104066
1441.6466053660613,30.95409038290775,2.9982925892755032,3.9000963376436517,2.0119745763793513,0.7358710240776062
1447.396465091112,24.864049317907202,2.3072754151967705,3.3413431018593496,1.750887698528513,0.5796319933423951
1437.2484173765904,33.431801910547414,3.992633597626975,4.945129625933016,2.462467774703858,0.9619250137544267
1464.7854533995896,21.158855203534774,1.661097989021064,2.3158471243679957,1.373309605292564,0.4377491092887953
1459.221383768953,10.749182164366763,1.2142153059078369,2.3899470579358573,1.2525986484430165,0.3223730088989665
1471.2218945857185,16.0488648206775,1.5106253132479517,2.1567926892305262,1.2937984392809412,0.4079261148245218
1447.0198336861647,18.934253618797403,1.8828679275848037,3.1397032152716284,1.6217698638485394,0.4774601930182727
1457.2029040411553,32.03832519176612,1.9505922991672606,2.3423311595856826,1.4413419354738148,0.4964335617705492
1463.7959617150684,24.67087378882316,1.8356190649165345,2.4331348531968597,1.4240884024027745,0.4781492640714829
1464.6167309687182,18.042926134023826,1.6006987478660921,2.390425106904664,1.3597308707864697,0.42579936623670134
1461.1330950229615,17.690979051449023,1.5957500589583966,2.4940914307098847,1.3890225336012836,0.42410787649328285
1466.916917546626,16.057280463337364,1.462102949440584,2.202720321860262,1.300450404940953,0.39286022234390566
1462.6561764668172,20.003734772724037,1.6533272136935906,2.413148816036222,1.3897341786565036,0.4362006347135622
1466.6985057860309,24.4779002868641,1.721630036120787,2.211244184983613,1.3708505132813467,0.45240484365976985
1462.6932158219472,16.879957855910348,1.6324188398959132,2.557586277097909,1.3847680878854671,0.430134764691461
1464.2420923858112,15.827497129067554,1.5776060840801631,2.487525936196438,1.349881681383735,0.4179280472720857
1473.2950518774576,9.935779077716866,1.3125978211012779,2.0136930235773707,1.2111161352939344,0.3629454618218652
1467.1759743443781,16.97483972463145,1.530332524357228,2.2625149247656866,1.3192688410084574,0.4099875891952846
1467.0831564602684,25.116473839965796,1.786500318943254,2.2815294590690436,1.3859994496204107,0.46834843696836487
1466.3429356922957,19.652550521786388,1.6052963330253105,2.267441155592564,1.3488267488995664,0.425843923700566
1472.605370595942,11.512134313333682,1.3696441796822716,2.0747857864672152,1.2312475259711317,0.3763102927374233
1452.3811931883388,34.064025407937436,2.3868813071158383,2.88421369518013,1.616367392319893,0.5974453053066905
1459.2195624192668,11.344822377385222,1.2620169738543259,2.423727190604521,1.2676564789002849,0.33123721051168153
1451.3133264004741,13.586502357218587,1.4316812516073585,2.747342215902291,1.4223672998228205,0.3685497076536867
1450.7462968659956,24.626978957292287,2.1331975852822462,3.071590878924376,1.649843007940065,0.5427581354736566
1461.7112845016618,18.879784516565124,1.7463599838361992,2.6423465241362525,1.4341173206617612,0.45651226402749945
1456.9222336546263,22.6222465335486,1.8666589369880477,2.708679432448433,1.5043594016044841,0.48401310720493795
1437.9207154301516,48.795830790918934,3.5568105197578967,3.5580712497828855,1.8423972104461153,0.8529391406969266
1467.9003845527454,19.1629736232354,1.643822743172182,2.3176750621495303,1.35074186261675,0.4371455354673737
1463.2321570752222,14.637833956381815,1.4990922555667208,2.464576636880153,1.3281314481635176,0.3987365134908608
1459.3214017889388,11.997859092291488,1.3139914642101451,2.458341138950991,1.2846708906486823,0.34263111121605055
1458.74827422272,25.075213913870165,2.1292368996112283,2.9115725405630353,1.5775452584277805,0.5434970277233223
1465.4689804422467,17.164222781323957,1.564947832440252,2.3579390444548314,1.3411146868505364,0.4179930636138125
1438.3641136184076,15.066305687854584,1.6522568734733072,3.153468650017036,1.5938110997758321,0.40369695563791685
1460.1972067243926,15.803363152673953,1.5838726221289656,2.6155416402106995,1.3867241551047405,0.4138513211727219
1463.3869731030582,21.88538098254083,1.7262603746302485,2.411665941262476,1.4023422314891194,0.4529263685461513
1452.1487596882707,28.149538844099578,2.32385779560212,3.1047819010269846,1.6774071293636876,0.5857712620525259
1468.8353897807342,20.07977123550927,1.634163281383735,2.23539570704007,1.3432530740692616,0.4346454282244796
1445.8013704633915,34.984622557123,2.8969195467124917,3.50477114745884,1.8596159875079983,0.7130537967963151
1453.3674533761157,13.782255823815312,1.4434229699830263,2.701551701373038,1.3990031940211225,0.36932318196645286
1438.8912696196326,48.98006316979242,3.6198697004778078,3.6083036077062336,1.8604961840738388,0.8685735687058638
1453.863121873064,34.14876372822942,2.627488171567563,3.157679887078756,1.7133242618084983,0.655090409126001
1466.2445544035247,19.55937703646025,1.6208472958506566,2.3007712331345935,1.3539777277128089,0.4299850662397501
1444.5688930906263,23.45716786210696,2.3057783030061074,3.4655918539274277,1.7857422663639229,0.5755135751840416
1459.3312955032916,14.731018815836304,1.4725007611890926,2.5369964210841385,1.3627689753364438,0.39400547762364435
1453.7897115973155,28.114564579614818,2.410006861641421,3.1957735594610557,1.7053188245554038,0.6054617441393946
1470.9260736542087,13.653134688897408,1.4439237040064368,2.166413336612472,1.2633096488081563,0.3928021524593317
1472.983136890014,10.443584061792695,1.3024854780190653,1.9837023179326625,1.2202030380370452,0.3590034333764322
1456.0378583233976,14.585231798956816,1.4904036319835345,2.662705136669859,1.397262939619571,0.39019276998744085
1436.846089884206,25.70396674719323,2.86307116129715,4.111410568916606,2.0481696618284175,0.6938324565684737
1465.758210715144,25.041992852997204,1.7815037312073074,2.2992449706807143,1.3916492755674854,0.4659778553815365
1465.292194142769,14.69479983037924,1.4110783830563882,2.24658278443808,1.2904538154431495,0.3817991865652861
1450.8046687045837,20.326138274261012,1.9964149651886498,3.1380082088677885,1.6146606507875887,0.49877492630740833
1471.6947977460266,12.737316793697406,1.386494769277023,2.082069230481469,1.2464947033079,0.3788417613952128
1445.8325041017963,32.878932634780675,2.697520867383013,3.381253468765725,1.807721273658946,0.6678100522081688
1448.1824751221695,22.038004713113747,2.102016104366773,3.2296122273523484,1.6836628146875348,0.5312925388034735
1456.1315742855468,14.169611016929165,1.4663128593329557,2.6476287801130534,1.3827538312653276,0.38089892979367335
1469.2941139004151,12.544264316108658,1.3221428855133415,2.06644456040917,1.2368764848034643,0.3604128388942111
1463.883467292325,16.423300668625497,1.5829022574997211,2.473359174496395,1.3576410907619516,0.42075531779377545
1473.0707287799037,9.184379208810203,1.2810146107740927,1.9989210777865558,1.1962371058233623,0.3552651410923521
1437.0739014936164,24.2896654194463,2.692712535315812,3.963760269345262,1.9598119851645839,0.6466765258894857
1464.559042785409,20.70327130349143,1.6737205831465722,2.3655069384790157,1.3802087218260077,0.44143262562039975
1452.1844749726704,18.54772262241734,1.7720384033304446,2.9161737392463642,1.5391515984059498,0.4591548739435163
1462.5709203683648,19.704904665716736,1.5878425391688382,2.322261989009004,1.3694439879163134,0.4190585310124644
1470.3461145519047,19.424841107159764,1.5771092048778441,2.1319505568357986,1.3235232332087865,0.42203606803873783
1456.2142816389166,13.075489882408279,1.37302068885384,2.580097597585035,1.3581677165408372,0.3662938857009038
1444.8761031431493,35.87275204432107,3.063811320606272,3.6567818195016093,1.9224274192312318,0.7509970516180269
1468.1518318096319,18.08270141164046,1.596481285287867,2.288064952954223,1.334416443960886,0.42626724121334814
1457.1469695031728,14.142250009224561,1.4461920488598943,2.5965734538463754,1.3744727514032382,0.38461433987483346
1466.733571647667,23.772339175704783,1.8039451107136129,2.3750283469971585,1.399364691997225,0.47301840989976185
1466.0110770504007,24.787897475831134,1.7960179818529673,2.3295826664503467,1.3962353300417194,0.4699215306225787
1452.412807677353,21.452576625216427,2.041103056537223,3.1084968292153707,1.6210727126000097,0.515523171304946
1448.9908368584656,39.60535906114414,2.684983020623461,3.017138980116574,1.670267329735342,0.6621887364721089
1466.1351582114837,21.24710547178408,1.631452014439627,2.2318588849767287,1.3561730639062375,0.43085820819099596
1459.3802174511266,21.587014858910074,1.7362621824449471,2.5232694732128342,1.439063972509395,0.45404019359245307
1435.8051645597745,44.80613464982459,4.233782617503165,4.4247105124230055,2.211192806302308,1.0126581269463986
1452.617680119557,38.99204161193118,2.5535795698722596,2.8699166736571065,1.6139604808201578,0.6341340658542854
1473.0050920936364,9.871238178355124,1.2954100707661464,1.997287155199187,1.208634492811199,0.35804919258002815
1445.4455473271607,24.459105748481935,2.3928373927966247,3.5048162388524045,1.8055117275665045,0.5951097338446965
1463.4122374129877,16.92934370071569,1.546098977336156,2.398142077951698,1.3517238573545465,0.4131106885983362
1466.939610300527,19.30562382168597,1.5980429941204681,2.2591182180737257,1.3432071349629446,0.4247087182074
1446.7082882783145,22.660969967113676,2.2430336807777915,3.397386924386219,1.741041249086193,0.5569852360348457
1466.5256257679264,16.238980480575812,1.5072837234535574,2.282994545903138,1.3144479102642066,0.40476989351356596
1462.389276102016,18.383147210890208,1.6401685495663305,2.491615956791954,1.3916080459942937,0.4343244829566472
1461.3422625258522,24.04822000550794,1.7554853551264433,2.3813323317620596,1.4147771667503908,0.4567022322150744
1471.7291325279343,10.994763916062412,1.3206789604216145,2.0467567558793456,1.2171487831948147,0.36337836269618623
1452.2414186391306,33.593388626612125,2.6061062629837295,3.175079095062818,1.7212170939846057,0.6493712678717602
1462.6702969115922,22.656630028000645,1.7363741534579642,2.401056031241105,1.407207534448812,0.45424582139296016
1470.9628809012293,9.65598018081166,1.2232678932701007,1.9654974486553163,1.1901431883768026,0.33722229409691357
1447.0279980721812,41.95839794851648,2.8337044492771937,3.093097890943118,1.6970630966999882,0.6943759561049558
1452.2036375210594,38.376723122895235,2.394472110330746,2.7092774595628817,1.5601183694653056,0.5960880189719677
1444.0052101284195,30.62696317068351,2.978161592423928,3.8745718736557486,1.9957650915062164,0.7312330294950505
1459.003728137468,28.052316249398363,2.0969600989142836,2.7165772528854673,1.5313552395289338,0.5362342983855932
1453.5603444747196,26.43058990960701,2.234569150052995,3.0629233207839577,1.6500549574259575,0.5658996849832417
1461.115930335741,23.22331783966688,1.8968261467408758,2.642365715340819,1.4770870563269933,0.49216538176513125
1462.1473755266632,17.837709875384267,1.5947977978909593,2.4573146818946645,1.3790045497761079,0.4239352220295632
1455.5491470180277,24.118933625304408,2.0847277739577548,2.958370838413285,1.5942484904794465,0.5322578573740123
1454.429978038986,15.966508427736425,1.5994969469100055,2.776004693534984,1.4512252122867326,0.413837575695909
1459.905870083547,23.79749727866172,1.8092118682331875,2.503689893211204,1.4469164047156455,0.46995779609351007
1455.7816231654178,19.016100902521686,1.7696647006788142,2.8074385313069556,1.5004491557829427,0.4601359621344663
1448.0582710694289,18.793913386002124,1.8929006706869127,3.1269883929228333,1.5938355848540653,0.46794321955314694
1468.314793737592,14.21657035067689,1.3772081167867536,2.1085012475262026,1.2653569003918934,0.3725695526281838
1472.6906238832144,8.832056928781089,1.2431049657726316,1.9611440519024734,1.189445899483882,0.34467316891963107
1471.5661074636928,9.966893166098147,1.2619189206689687,1.9954955825263547,1.1983754958095125,0.3482507480544281
1459.71520098265,19.956969109031625,1.7773438812532336,2.6746132524020707,1.4616031209683509,0.4641805386669455
1469.799594021356,11.275318022795524,1.2708983789177979,2.0208671431799163,1.2145756363466569,0.34808019659372447
1460.3098043692764,17.91055437114504,1.6350023161873124,2.56435268575298,1.4101505831851964,0.43264232626695265
1446.8534333598943,15.8407428540574,1.6411614320710581,2.977572315252279,1.5208815755689185,0.40777616320193844
1453.2758065989715,14.254440581597136,1.471885880689345,2.7245623430957413,1.421177941956401,0.38424649297809815
1454.7756321190918,17.776169829003685,1.7584457681090744,2.8818562700125803,1.495154750274171,0.4455307135351898
1452.5882236033483,14.337687881413736,1.4900544833184992,2.7502067128746437,1.4203035832229391,0.37821613787805425
1456.6434214377352,20.32515081285039,1.8548987613638772,2.833616732653728,1.518439622432564,0.479504172635772
1450.344036648912,25.504171629079686,2.4219769220080467,3.408523468111135,1.7670937187974542,0.602836125871728
1468.6514608292407,14.794151679123448,1.4092839895087763,2.123104698916316,1.2743830906520524,0.38072500785482816
1439.942979521331,16.83247391403154,1.7938612272208552,3.214729800579629,1.6200993073228906,0.4363471767272692
1469.468269510149,13.805032612266455,1.4700421211517853,2.253052862554869,1.2734934229848236,0.3980758165332776
1442.2592714660086,21.641623240996243,2.2087470753889993,3.477577607567598,1.7717381800013765,0.5485020690175478
1455.751850388061,29.898490028170464,2.017811352550748,2.5577977926968885,1.497062587196597,0.5133586609389269
1466.0371364130363,16.000336554369163,1.588383299313355,2.440631526006007,1.340082396485657,0.422262346017373
1454.4060510205225,23.372812025783414,2.045034211415166,2.966031944754715,1.594456539453053,0.5230048705764909
1448.7908350941727,39.88954324592109,2.4381428095797233,2.719531894671175,1.566976340275632,0.6026822655379307
1460.8696004885664,12.790730192279986,1.3822993109092718,2.46644490781594,1.2954255816878117,0.3618439629232191
1461.7434620459326,21.38583032727686,1.7238090492985456,2.4680484678732566,1.4163565180300202,0.4520601133611282
1465.5867889938295,22.412048216266566,1.740603599791097,2.3635356275279173,1.3902277519532475,0.4574061244224736
1472.079266060306,10.852733869912,1.3516385433860418,2.0942046825329284,1.2173626043436125,0.3721953458475304
1457.8529302780476,13.660861925887781,1.4297033484277561,2.57783798251848,1.350360440477856,0.37330363380619747
1463.3606694004372,27.691599517443688,1.9341698824093077,2.4460193063875972,1.4424186852846315,0.5001040122309905
1454.2977423922496,17.263521214080292,1.6866918854533708,2.827154953315242,1.4858990305808812,0.4367877395423762
1457.8975303202476,29.470436120596087,2.1242566229719206,2.7008781189693867,1.5341887909208827,0.541257085076762
1465.7568380608986,23.129048823043284,1.6867080603017992,2.2363620370237536,1.3698057842743099,0.44334527073080954
1465.6737208738145,11.94255539684623,1.3553569924233104,2.3054371270214005,1.242205191139788,0.3652024928959743
1472.8004155985475,9.478535702636751,1.2846831489227797,2.0049426479367694,1.198638557418999,0.3558107672292877
1449.8972777738911,32.03006635991144,2.5160263989554768,3.1669623440076817,1.7184114039356846,0.6278579576357329
1470.1477529239392,13.739209031132281,1.4024436239025857,2.116875167856479,1.2592808940706466,0.3812422444297875
1465.5623141353653,21.069558679197748,1.7668344627447252,2.4689006100441,1.4043671160346867,0.464559626949635
1454.1950076768073,26.001434538161522,2.2912835757676433,3.1519622957644513,1.675178617689677,0.577851817011619
1468.9373167743308,17.826048920118648,1.5061369372092623,2.1224980633659545,1.3098726090384583,0.4033339999025297
1451.4367744244487,35.61316934684652,2.383650564012709,2.817854426134593,1.596596490037255,0.5948461797386186
1462.165734441508,18.82930788730549,1.6700920831390613,2.518462523762258,1.4032833218307628,0.4410409242045026
1455.223903541964,32.49059843727274,2.2245008739558716,2.723589187792905,1.5547602062260986,0.5615316053881313
1463.2079809892073,21.891950107126128,1.6704431402302753,2.3240556541689172,1.3844026090497468,0.43827662276044
1458.8595680899155,13.655435163129663,1.4372569301803237,2.5586674186974494,1.3383276580207824,0.3730295586531183
1473.170952952277,9.008095514071218,1.2991880316593,2.0349303853358864,1.1920278845038108,0.3607746653422583
1460.3135496177458,19.77660168550269,1.7639538206075795,2.6514166585483507,1.4516742082898297,0.46133249426761364
1473.1040705529606,11.114768945804386,1.3689837825117381,2.0715131027024696,1.2279295122983303,0.37681863932636306
1471.2500958179503,16.04104634705649,1.5112805863554626,2.157450667000782,1.2938021998982832,0.408123578199552
1449.0049140502074,14.63709611441229,1.5280615443593726,2.856463907571916,1.466407627441665,0.3832723980517935
1466.3711646818383,15.17684471081059,1.444957443284848,2.241544415024002,1.294274934095597,0.38995979902959244
1459.6290706359034,16.144770359670133,1.5620008381538342,2.578370669288453,1.3915962443607985,0.4145342385157809
1465.5260933625543,19.312226597331144,1.659221317481912,2.392752410432078,1.3712588156403354,0.4395612119711011
1462.1876943498576,23.334737592758845,1.7521193731008673,2.399199331840685,1.4123700324430237,0.4572267298039792
1458.2846008684162,17.67940789527352,1.6392407695579614,2.636087301286964,1.4325049060949633,0.4330608044201197
1467.2403404923764,13.52215963586282,1.3616443970853656,2.1617122628513905,1.2582987730205224,0.3703241752453223
1465.9637256092167,21.67954087105127,1.6287324623700807,2.2071279841765628,1.355834870089103,0.4296794423834621
1452.984887905306,16.770036386016333,1.6885909928927898,2.876299487109079,1.481765624509204,0.4242612268182412
1451.3810907419056,13.615545488976974,1.4307125587164222,2.748144151678176,1.427785783093168,0.37300396878980857
1453.8451170971518,29.232059762435014,2.0934196340342437,2.7178946761074037,1.5478142809267041,0.5314521782124125
1460.0738293504412,21.6609479936574,1.7592812302727012,2.54159490109313,1.4417900722651427,0.4599601135448112
1458.092567411103,19.462214768407975,1.8448648606513927,2.836764361579567,1.5007520947476642,0.47371799521852515
1453.4075439089856,15.438807750587474,1.57424840745675,2.7884514867888583,1.443282728513696,0.4006208298955735
1473.7711277278092,9.883219183641167,1.334517823701318,2.0353898740704928,1.2134911292911654,0.36927961297723855
1449.9599107671106,40.08924946801478,2.5697615002360474,2.8600844147242386,1.613040420163086,0.6351425342793967
1448.9061844052474,25.260630750688186,2.366729337690816,3.3737858435215373,1.7591135696186586,0.5917946828471681
1443.4140049303119,24.38693526312202,2.5124012061938266,3.6813873435880176,1.8613136826770877,0.6149999862113616
1467.1126242988933,17.34123024832951,1.5367836770926782,2.255431252078303,1.3225046261227484,0.41115242331257174
1456.4827112415078,12.773374998198701,1.3541610781340845,2.562250206569487,1.3455682040314036,0.35983134089018703
1457.1892505758315,31.37721420187423,2.3352860852646016,2.8944500872846173,1.6056968209264644,0.5898202478187041
1452.1411654774847,36.29493306936392,2.5746008092121233,3.0124297612376933,1.664823196621926,0.6404624999934573
1461.981171849881,17.994857284519693,1.6501259959038619,2.5402342146501433,1.3991099919701715,0.43614359979796763
1470.3250838783295,15.710938064592247,1.5214558180248838,2.218285055983556,1.2962129966183675,0.41046570550990996
1445.3623710050028,13.760548680866934,1.4782324060419774,2.913471350365655,1.4947311574859468,0.3737864839094661
1439.3214270908288,19.84858706351597,2.1022903852446273,3.445324513960597,1.7210356388345587,0.5067945794976654
1448.8688156155506,15.534636678534598,1.597319224769841,2.9133305898727135,1.5026474398455862,0.407182231198126
1462.3137248073533,22.184451036496387,1.696823106492509,2.3692949330955124,1.3981826300370197,0.44430941307870025
1466.9962030097836,21.421762287744905,1.6527334609704356,2.2410339300098814,1.35711329895187,0.43691150169758797
1467.543185723684,15.677676334894718,1.4158044080767835,2.1185662281556303,1.2873215919584828,0.38029219043029544
1460.723567193925,12.542607752075504,1.3564747040368694,2.448369150087524,1.2909740530240201,0.35877564130195055
1458.2521185877881,16.94852083406266,1.6725008974021838,2.7297068016157477,1.4365798497523248,0.4318176691412615
