repL,impL,gsqr11,gsqr22,gsqr33,gsqr44
1390.1927044290753,19.592469376749953,3.0866760252833827,2.49167338395852,0.7166825386527855,0.6917736971304522
1403.0424541946231,44.987858316817636,3.1471338760621945,2.408336843925148,0.7904731318145706,0.7325373318191187
1405.9884798580044,37.27811076165863,3.1507413964440443,2.766049390155384,0.9872879522343404,0.7222412991011307
1377.8507334756634,2.105126647680049e-10,5.198938462659876,4.076695990340483,1.0503325116139492,1.1306344286925336
1365.0194251819412,6.479792855442531e-10,3.1285972194953775,2.5343678645534933,0.6503317262491042,0.6461114062123604
1405.7809907752778,24.010111043718002,3.1012738003704747,3.6509441364281843,1.5044175056091647,0.6881102489075178
1403.8100588405744,41.047885895989396,3.0902190757378993,2.4594225764335564,0.8140434424715324,0.7151543940751856
1404.4834756925134,34.08464787412246,3.301996334108895,3.119314306030497,1.1649640900100133,0.7523331312196726
1410.246006364294,29.83712748859694,3.673162753961688,4.1427202318119685,1.7366911714577538,0.8339681526210299
1387.5978420533638,6.866777459892185,4.2815555698357874,4.339052933661419,1.4978517366319428,0.9280360016961426
1396.1814389098897,21.774930315226026,3.03762714688751,3.0280788190171073,1.0876214311199712,0.6724064778833754
1417.902105995187,56.11378051951598,3.5012914402651947,2.786353577991439,1.0954936290720225,0.8234061208724748
1405.0271625775863,49.80899060671798,3.0732060029058075,2.1994601642282126,0.6942542690954212,0.7214576133692004
1388.8940619723237,5.005133303887786,4.483689247682518,4.875284903663857,1.7727901391963516,0.95750305415759
1414.5118743430585,56.380646296976444,3.2929253178675246,2.4858492222502155,0.9111829384482728,0.7755923186795706
1379.6943916114462,3.8410527481504446e-11,5.116660331673785,4.754393999361014,1.4934054771459129,1.0947569071951173
1417.8798188561732,71.26769607262725,3.1514213754025615,2.08079645130831,0.7541030855322902,0.7515158499212551
1413.8849726857156,63.04660217900639,3.33723960738543,2.42980853981247,0.9255650572450739,0.7869296362049749
1402.0734193787875,44.58063491436729,3.1465939632061346,2.398825026430461,0.7804293673098219,0.7321061987923929
1421.9603722494292,79.91169968715181,3.277300070199084,2.262523470153008,1.018769700073563,0.7712741095923095
1385.5354259016221,5.754740295004091,4.907799424562399,4.45866930412017,1.3941135769382784,1.075511199271414
1400.9520311759793,20.10540062548886,2.9941525184382,3.563199165484682,1.4423632679245753,0.6563886741290335
1400.0181185838094,37.77757167437818,2.9487659031764437,2.205693182257918,0.654455243895104,0.6821033686321207
1403.526704234364,47.94783989665495,3.1780201198266966,2.386692375762992,0.789549186162936,0.7420874932704902
1395.2600102603656,16.613626092383768,3.0216217115120387,3.3462158803785185,1.270311492346473,0.6568454129639003
1393.29327567662,14.926144049494717,3.0533033195087103,3.2272055673858975,1.1780493097992426,0.661864835533249
1365.2107598162306,4.725108947124454e-9,3.1401460557065985,2.7996054503459087,0.8102986895527059,0.6405325949011597
1411.9021546126776,73.43296661993062,3.195472123314028,2.0999129198844417,0.7857739072495701,0.7561242231168879
1422.1182841718564,75.29883400641282,3.24764595511531,2.2059548322155784,0.8861858307986249,0.7718950931661863
1397.2718961380494,28.406507393094653,3.133283901211809,2.858706837690931,0.9873694845375245,0.7074291680955901
1391.29218882749,19.1884400930059,2.9767140205628317,2.363141374551934,0.6657628173563502,0.6663018271504227
1414.4977107324794,69.03390977325884,3.0116526935573122,1.8676505168101034,0.5930917828192458,0.7226818944431771
1402.8036809649695,42.63291494291686,3.1653498984002626,2.5035497477013906,0.8359909651954661,0.7338893269583827
1387.6781918005092,14.882136783952033,3.3025370261538556,2.5748995894207405,0.6939584805845309,0.7379365699724604
1409.4468007725834,46.586515075131075,3.2622421549041,2.6405185003777083,0.944507066347095,0.7596327603360095
1401.638899895819,36.95079226720502,2.8924988435345194,2.1868733137595866,0.6533949811260403,0.6679524733174459
1395.4482629699273,19.128123158227627,3.0176412169589417,3.122548782121506,1.1406946467994565,0.6621108458966454
1413.3934409561125,72.13196040018902,3.0335687256579007,1.8602089067378926,0.604407959921859,0.7271411725119308
1422.4160634113855,29.599116627102767,3.864661500232539,4.7770788921186105,2.155908753717125,0.8862569519698266
1374.5751894291107,2.642839036855367e-7,3.766866731428518,3.3102306695114545,0.9697944825629595,0.7916224783282954
1408.1657286658765,42.62389295777351,3.461275792906209,3.0318793606027854,1.1401972456533793,0.8005887482911627
1394.6950389174526,32.323058580868015,2.979011459425732,2.2120305918897443,0.619978712572241,0.6845800739385106
1369.2201018003163,4.3816134466891955e-9,3.6728092848841123,2.814704622700227,0.6778985571421342,0.7791468661928249
1410.5301734551567,63.5195049638127,3.1175223519719832,2.079825903900104,0.696706973268374,0.7401168691502393
1411.8464336280472,37.65176573598616,3.8400013689951398,3.819986691236434,1.5542573375468367,0.8833110675698396
1413.2734359762865,23.16460278454846,3.163405084286596,4.271471287175712,1.9108039871462807,0.7133753728555661
1393.3301798199216,23.721138986301828,2.9081820848717013,2.2739127800564116,0.6436842913737792,0.6565926662842745
1399.7358929571797,33.28200791962345,3.0113544112443136,2.5044185254430626,0.8147349146080209,0.6875913711121169
1410.478413893486,38.33358499117164,3.8703944282598903,3.796492201708482,1.5358481722366428,0.8914593618872337
1407.9553219678248,43.814087148524536,3.511302143762201,3.0517195771871757,1.1534267504414875,0.8134280154665577
1418.4705094221376,40.227685001799294,4.709020267139261,4.799781583499396,2.071002907800976,1.0937257267777885
1388.1806220199408,12.288500936732502,3.4634198107885847,3.096273139479058,0.9685993061610038,0.7617603094851328
1413.294467821352,76.98261943361368,3.0329678279943915,1.811731290554624,0.599750189614625,0.7274085703968115
1388.7269431639756,12.589870609489374,3.3035582231065175,2.771178548101503,0.812332669672234,0.7288062284323251
1410.2030252684624,57.91584430281256,3.380256953395476,2.5449194046189825,0.9531124095335682,0.7934755141787764
1365.0207849787969,8.77243107879136e-7,3.0925520801263473,2.9833764879917886,0.9358891791120416,0.6231457427727638
1393.1969654159655,19.057198017730208,3.013652434936809,2.805789756680763,0.9374239518304115,0.6654972132851155
1395.403217055295,29.131574208623178,2.9888272690171864,2.412394708689201,0.7346907723840624,0.6796119630179299
1396.4871969598885,34.72888066759077,3.0598318174355197,2.3911256073214755,0.7310777254356985,0.7030813847937323
1386.8222450596058,13.322090884613575,3.4951800262100914,2.847978842265452,0.8061239950392473,0.7775616973859877
1391.685302144213,22.60152525475773,3.0970655701192626,2.6278660569734735,0.8125218814810657,0.6953842646260618
1369.1144799918557,1.1216718471664198e-6,3.2001833445319354,2.8848812203575998,0.8553566343684186,0.6565331748891766
1407.5831439570043,47.64484716580901,3.062511075904433,2.2816294783392057,0.7422335771287157,0.7168554767366068
1407.8164602506115,48.07463978463946,3.0281624066616977,2.217750860523693,0.7080157816413664,0.7100293354101301
1385.8701913556138,7.617749880630145,4.134344393904496,3.1575432393712846,0.8100008853261212,0.9180081992695914
1391.1529726109154,21.096388724670366,3.048265824956756,2.489525859501664,0.7317348924438923,0.6839661480645356
1388.2667669352697,5.453110248671469,4.341019325601859,4.225106404021401,1.413513912389556,0.9337074851718115
1387.878835885913,11.816939481961752,3.498067073644175,3.0619176960521424,0.9363125453155433,0.770091838452691
1389.3013676774897,16.795499050069328,3.1056010171048283,2.3898005286889177,0.6388137286111802,0.6954253102592792
1399.604485897748,23.778581643306257,3.0798262268742422,3.235918326441617,1.2259851081176656,0.6837276059655207
1415.6605537979924,76.68709412381908,3.048417809149853,1.8536499180718853,0.6285696705076711,0.7312060546459234
1413.2911502139852,75.12197340561598,3.145801750135712,2.013642982777513,0.7349428789349772,0.7475208405872426
1402.7815439573696,38.116483559986214,3.329843163068984,2.919376713141679,1.0498837306800868,0.7652189427335487
1407.3471747520898,44.81597613195409,3.087406742684116,2.4024409127049546,0.8026521981631145,0.718855336509209
1397.5195123421267,31.794436615526976,3.131807228633056,2.6957500127301253,0.899827233154101,0.7130760841722042
1413.2548008859992,24.914794330684824,3.252328629783306,4.166685498900812,1.830987387836654,0.7312634728067797
1394.2474634796085,23.004981192636013,2.9312422455941203,2.4885396049728907,0.7732460092085768,0.6563441552430066
1407.8128627118756,51.84222999533278,3.0418236178565263,2.1441514056445916,0.676647859723156,0.7168010758400563
1416.924668735677,74.97108996018844,3.06544938738743,1.9042650144719586,0.6541027588987461,0.7348399908281398
1409.528270298006,39.84772306325397,3.1841782510773453,2.7796352343621433,1.0102478294170951,0.7331181399412066
1395.6291459290505,29.791209479085005,2.9725968510890994,2.3614166533966587,0.7089025422045667,0.677275489240474
1415.6973591402343,77.64736182877608,3.259600547350244,2.1986329754907983,0.915929368145919,0.7673459963079738
1412.171264662568,57.30909180525427,3.124750213446706,2.20884106602642,0.7456888295257307,0.7391272616552659
1391.9601751161365,20.178980419302352,3.0773460810187117,2.724327334866811,0.8705371857173899,0.685131800438056
1405.351476535143,35.290619703592924,3.297732296486013,3.0724362413498216,1.144435513845808,0.7529967473396977
1388.7836678837173,11.084534829967819,3.4143472480673145,3.048989615483051,0.9514761924297384,0.7469686038295312
1408.4196645723378,31.994851974145355,3.496749497864568,3.654890565807064,1.4679372618363795,0.794106104647471
1416.3760749126616,75.19180965037131,3.141379563498676,2.0203461099212143,0.7405199393487206,0.7484964187361647
1415.2216809294903,25.782837827835433,3.2915515229728234,4.192655910234175,1.850957775188871,0.7417856595480568
1409.6936396177282,32.14736930031971,3.228634620361183,3.2854245756465663,1.290855292855367,0.7301756802031593
1390.2234551879358,17.257242620057706,3.1385169520224707,2.708241887507425,0.8318507342868454,0.696630785483941
1410.5627768583145,49.23990979415469,3.59853486871799,3.0247557554277553,1.1728863559645102,0.8386720171468711
1403.21627215227,51.62501328953007,3.0918439113967873,2.1594129818612413,0.6729060678308477,0.726872213371733
1411.105104772087,39.53785663062725,3.3651104241203598,3.081336494523763,1.1747792653293063,0.774145053836507
1393.085594165755,23.85672437573599,2.919297066065834,2.268715984860415,0.6375522604585823,0.6597285212768926
1365.1892309256966,1.8999063829891472e-6,3.1594510340250492,2.3487933891067763,0.5276025738652182,0.6609551507837217
1410.5541967039846,63.947753473550215,3.144722296419718,2.115882481339012,0.72263791058964,0.7457116679803397
1416.7414921419581,50.349537344948885,4.039163451786656,3.5839702483570552,1.51385187919414,0.944237582293263
1387.7236179464965,4.599219268694241,4.802932476228709,4.656063909204932,1.549491123765302,1.0351385520930665
1389.751828991532,24.146605409284646,3.1088897855736493,2.376894537045769,0.6530209260879425,0.7055772123146429
1418.4298761687494,59.2744925188139,3.407721617037196,2.607125205719285,1.010961075659914,0.8039544941588802
1386.967334331419,10.962749123975263,3.5751026589765478,2.829598590878212,0.7681949078381293,0.7933333069820888
1405.0058250866728,31.38448488224575,3.4412752515675287,3.510495137526135,1.373260822614572,0.7808065632638137
1409.0882395664562,49.523661883841235,3.4491217207980776,2.8075683602305075,1.0488001820488642,0.8043677695314875
1413.6747056907836,68.24819177413097,3.1372445515439646,2.0708799082937173,0.7236145665503211,0.7464088133722918
1376.8233403704937,1.661232991886062e-10,4.977210558116924,3.7728059299084546,0.9223049450105906,1.0837004561859298
1403.681347987863,42.930048341853336,3.01273602989394,2.2605754606497865,0.7072577098852246,0.7011483901906056
1386.025044987049,9.85380092088611,3.7685717470869466,2.815242413737182,0.7028255798343066,0.8406606045602468
1421.4383380568447,55.619516292035975,3.913213550753076,3.33558862862273,1.4429711509325651,0.9195438195016136
1391.3748802316252,19.569956725983793,3.0861603127257156,2.6878030449199306,0.8421122869836323,0.687228173819932
1405.6945940973374,51.630112695514505,3.269671503130969,2.4690374521412655,0.8586247953662496,0.7650419795300657
1385.470344599072,8.8571730750179,4.153400754839802,3.607048739116357,1.082608413587972,0.9166752743507155
1368.7583041322355,3.9743216507549806e-7,3.1899907040674407,2.714475608113208,0.7526413703585803,0.6590946693597217
1407.0410865775098,65.22067522462507,3.105244346481356,2.0081103184009303,0.6571266846257232,0.7368970974173177
1410.6071469565904,32.80435618031732,3.6022785847379337,3.8028280648847343,1.552635230207607,0.8201443237851128
1393.4211672185202,22.632378417777577,2.9513867550975093,2.4628179208627192,0.7490230571193192,0.661665560474204
1406.4264994263174,59.717281287577315,3.1182145107047763,2.098918906383775,0.6818510338667995,0.7375456669114632
1393.982013842267,19.19427735493878,2.9355189731340903,2.710416070966702,0.9000828535686991,0.6473770945899261
1390.0015965930024,11.712133664298076,3.290439472645871,3.1426095056012757,1.0468194392150052,0.7150962273074876
1414.1055917790384,52.819209946913,3.385605121210007,2.686128010791119,1.0078493073127068,0.7938594619465209
1402.8760825529866,23.37420758906947,3.0602441052661793,3.466726540877216,1.3850740954659422,0.677053324287199
1374.2888324288072,2.074055708320248e-9,3.866260293628893,3.350220444231203,0.9655168666246959,0.8156204123869928
1391.94962155861,23.61958280460887,3.1449199772876,2.7248619524719575,0.8661281486286966,0.7070505810369216
1418.6991300517623,29.827330760186353,4.018021885957915,4.876423016547842,2.1711976451961,0.9209544810317761
1401.9542541611158,22.370201093625084,2.962072359517735,3.321673074725612,1.310159760008821,0.6515061485511832
1376.643126364849,5.873031497559758e-7,4.468403890973469,3.327474726156029,0.7896061502292483,0.9691843681084519
1412.354583470174,48.570467566599035,3.62975201488166,3.0996878130451107,1.2141250706944164,0.8459435543021347
1395.0961046762263,31.615259085518137,3.0220365657407737,2.3595569450472604,0.7026358269576377,0.6914882471447747
1388.3839616129737,12.896010059782126,3.381255548181758,2.941629557844066,0.8969472265139198,0.7454017363997363
1415.765724183687,54.052969897910835,3.562897938624,2.897790431689397,1.14344031713754,0.8353803560483815
1392.7561873691254,25.511146787863293,2.9999901244203384,2.3782843650416283,0.691567855173581,0.6794166360469871
1398.1288892795565,34.53506259025991,3.0252803230130465,2.4050348535516592,0.7498030870082667,0.6941143819027408
1386.5832321686562,6.642954664699901,4.447811218411598,4.188153604954068,1.357775195364032,0.9700471370862414
1386.976486381955,13.20404173227968,3.414315234793161,2.594111179040197,0.6706650036981742,0.7631508409221947
1408.024857299775,31.78058038554727,3.256607104614065,3.304081660130188,1.2906043011742963,0.7366286379080295
1389.9449445509047,16.22360854202611,3.2247265681301216,2.9187515524008534,0.9366714640768654,0.7127306129791305
1365.2684528378893,6.15285793506299e-10,3.3935471829171506,2.4152656558143986,0.5018943696896183,0.7178645307531133
1404.5510279941147,23.41032318905507,3.0667492190676127,3.5831773750595888,1.4628572153756982,0.6787344002532433
1395.639705250162,16.16599617583656,3.0068442238215685,3.4211705975601046,1.3202457664486218,0.6520278565458272
1413.5934004096357,40.567406187934765,3.8665105912726094,3.7196587667621914,1.512455129736151,0.8934099418674647
1400.3824856852832,27.66128303551131,3.016264332532388,2.8660102908888065,1.0238343214788408,0.6765948869692439
1406.5429711487373,37.96742961309894,3.288828289216826,2.955998981213413,1.0887019963114626,0.7547704619705046
1401.0917878718428,32.49948511053617,3.027665353993204,2.6327261682309637,0.8934576921563465,0.6886018068790123
1395.7373087275419,32.40846151742219,3.040956128799613,2.404566899151869,0.7319307340721443,0.6960490866027502
1406.90175140644,40.52350484914633,3.2431234436326783,2.785526823863396,1.0017842642431802,0.7479333469602419
1411.7487739949713,62.49604048052784,3.1976315951312118,2.224749377679779,0.7847025557129864,0.7566044333145295
1391.365222833358,19.499021959790383,3.1618801034745774,2.8821836758035566,0.9440316175498387,0.7029357675267225
1405.5442444302525,47.797219795549935,3.2055443977256832,2.4656791103210574,0.8395788170348291,0.7480044704061756
1420.5604406984703,65.89411236438417,3.3761614808726255,2.476168927372953,0.9880539901506684,0.799158525248859
1374.4797238325561,3.8383255818921075e-6,4.369164778378973,3.3811045558271724,0.8442605853615109,0.9416771604567243
1369.9505377705868,3.264403356731914e-6,3.6397458309688324,2.61645488656426,0.5672331015621255,0.778259421789618
1377.1460003498855,1.2962449459619739e-11,4.937932911100082,3.6267089395278354,0.8444579583515966,1.0781946534300608
1403.374715446792,40.61988938437105,3.103250807454285,2.485401918508551,0.8255934360711845,0.7175338274033192
1370.3819629053598,2.5632718220871056e-6,3.8850551474240542,2.839436424019129,0.6363537978974219,0.8331976399250526
1399.7422450882627,39.39832503430966,3.076238396462618,2.3797223891604014,0.7490048071754876,0.711348069001437
1418.4035433170604,74.06371829643959,3.248058008011529,2.2042579404885037,0.8723841826571941,0.7698945103066032
1410.1531344269642,67.5941694964876,3.158347372879906,2.0882149431226456,0.728787061841356,0.7488203244799939
1418.1035936541437,62.68036918896411,3.2651683875314794,2.3571318206971195,0.8771433136244312,0.7737738298781218
1417.692691446092,74.95893623465317,3.1632443241115817,2.062248382017342,0.7702173778922669,0.7533559636693209
1406.9490365428974,46.029704503512605,3.2070972007938887,2.540521849273983,0.8799834775870958,0.7466191569915064
1416.2922390248725,48.162571537781986,3.5745114264065516,3.075811147467707,1.2068141955858462,0.8339715931604379
1378.562825887495,4.905957391222217e-7,5.2384580405628975,4.159232417084948,1.0922537128653507,1.1380050394311987
1418.539543881518,72.98137725182971,3.3342311308667902,2.351194165667435,0.982825575962692,0.7864070581828728
1399.6411697508506,35.04971564696426,2.8809341069611816,2.1544511356807776,0.6240862763344729,0.664035096672572
1412.3189710219772,54.83470345759813,3.5881966128256013,2.893389313308484,1.144733735121172,0.8397163991540619
1389.2981844702465,11.273473480294038,3.540985791664084,3.6238480080112105,1.2727560245524874,0.7709358932296082
1406.2395615384119,43.921576680054784,2.978705962647876,2.2289668779417573,0.7014283564384416,0.6945799916501741
1405.7601756190156,41.17424966739682,3.2617298029503803,2.764207961077758,0.9861258329865488,0.7531871078556812
1393.453582372557,12.85185473227983,3.158372728439969,3.716289221219155,1.446023929235966,0.6813597554710149
1415.9657494967848,68.58107801483388,3.074182956906296,1.9837874107233027,0.6686364970425155,0.7351082588521004
1392.907130251887,23.57148492777947,3.074352237545911,2.6635966476011177,0.8470128037558498,0.6900996286032522
1392.0861958393964,18.187870185448116,3.039958977706798,2.745352581776253,0.8876279775010502,0.672030211155629
1393.0354167305034,25.256140619934733,2.900888279384352,2.1440809521967514,0.5674652194436163,0.6599089253814918
1413.7869904410873,67.96912040442518,3.1119023987648493,2.0360156139603425,0.6982752359607728,0.7414399019380714
1393.2490661744735,16.77536901920701,3.0047539325197024,2.947113270954355,1.02167718042626,0.6568471390894428
1409.5680190735948,56.994386374845654,3.224834116890744,2.3374948934219497,0.8177006118178357,0.7594307471121716
1398.3223543363206,24.51164658157762,3.014926541840306,2.954842392988856,1.0629428267787284,0.6712032210968678
1371.4632579734202,4.1049656641261364e-11,3.4874809497493344,3.084397989420594,0.9017972655753603,0.725551327965494
1408.5828152098804,55.13613679904957,2.9854334156489815,1.9885973010119724,0.5985958465089,0.7082388543046715
1386.0692749837237,10.235502740563351,3.7241912375612456,2.788039470530694,0.6989072366704718,0.8309806633906595
1404.4101098904714,30.86425284011252,3.289286349756644,3.2954065642238852,1.2632854267443587,0.7440370838561159
1387.1655371953993,12.763925260078018,3.448948033599759,2.740006137334647,0.7510832443900901,0.7672672946877661
1399.4892997816764,29.94415088791233,2.926079709917786,2.494395530719806,0.8134825849143816,0.6627861681370174
1411.57740207923,42.4935873113,3.3644970622651558,2.957718553989584,1.113476938099106,0.7781490511055489
1365.465258702267,4.567337503821466e-12,3.1462537602035012,2.576864851584369,0.67246580926928,0.6495797841812846
1397.033485213209,19.967544110205573,3.0652786191101646,3.3325059723917723,1.267518440517747,0.6740255245773076
1399.0510811090735,35.23138746317129,3.028496559508953,2.4221929823140735,0.765142124925744,0.6952450456197985
1396.648255173932,20.913695871028164,3.0363459542344833,3.144236235339734,1.1591298297466852,0.6695201463929521
1386.045793061098,5.851877630271077,4.7425906438301,4.319225081710161,1.3554512669917662,1.0368398270776087
1416.4336476843298,69.10120608074678,3.10911926704758,2.0340367086698214,0.7059349114801536,0.7422777901890647
1391.2097454362242,22.235546738550692,2.9445339675567044,2.1376089774586737,0.5404944483430867,0.6680480519986361
1403.3161733000582,40.355401565989744,3.0885263699763286,2.4691547957679747,0.8163015910411616,0.7139599643938509
1389.9837883185805,17.88320236252144,3.040904165677551,2.3275666705454676,0.6209406288260135,0.6820716682335091
1388.8259483616168,12.805721212996193,3.28431407174893,2.753905776877538,0.8074636722845632,0.7247554323580053
1417.850243331038,76.82440442234011,3.188486902056407,2.088090806372922,0.8077048744898082,0.7575244424464074
1390.582525926661,23.46924560605368,3.0692682462221628,2.390229443905311,0.6705516314551941,0.6944977433740706
1403.5276537021316,48.18534280251972,3.0987170435135964,2.2543456524874115,0.7156353392745662,0.7253567098511764
1395.8223930284003,27.236021505672102,2.9566870652333215,2.4645552190445117,0.7693669749399529,0.6683196174482906
1388.975049753961,13.79264067383318,3.364087377681466,3.0953811654947945,1.000203801569019,0.7401253013225523
1400.8581247990282,43.160560236120915,3.122980651155335,2.3730640999239387,0.7576664356960927,0.7256806441621039
1387.8301220244473,19.28674331235393,3.215159477664602,2.4501268560670346,0.6518840537749881,0.725141683954
1367.5647869607928,8.733492536339106e-11,3.272805198745818,2.8137509463900963,0.7868456025412245,0.6760124718790221
1420.1256646439745,68.41414711928158,3.2508611181003064,2.2683202749409603,0.8644958724301797,0.7726817219487949
1410.0026566711945,71.70092447542136,3.150473481593133,2.0329191902327453,0.7211319576405594,0.7471164419139088
1393.4385270471164,20.103839593214886,3.1784076795235148,3.1536347251134913,1.1172401588401575,0.7044243315940057
1394.2737612707265,26.549369072124577,3.0813028909543068,2.653620610219588,0.8537220769898659,0.6955656278600538
1413.4933676608011,52.50496136822012,3.225572372702874,2.4717163290073,0.8812155452836336,0.7577371304588104
1416.9818880687592,69.71533764987377,3.197295617903531,2.1620926806565777,0.7993301880331884,0.7600597322325187
1388.6123248460146,15.05545681642312,3.1769960443902026,2.4062899747574256,0.6247665884138334,0.7107402953689151
1399.533707992651,19.81486095654753,2.9796709361457885,3.4321428588423655,1.3583053284117041,0.6520269488514141
1412.0541109259107,45.97858100248662,3.5382506470248334,3.062922185002272,1.1799800909733154,0.8224191417553494
1418.5630197908285,53.354756355135635,3.755946409949434,3.169550575647126,1.302621526898004,0.8807223999202303
1390.0547806645793,18.670410387863416,3.117165929900468,2.579373520011269,0.7606462405095329,0.6962250523293085
1408.8574693237538,68.00203207944348,3.096179401023847,1.9757679903117642,0.6546692732567441,0.7363461381635692
1405.1794445570288,29.98855785276205,3.069893994989301,3.0303177113935313,1.1390638973461105,0.6905409883169911
1404.3296964388896,26.498193410481825,3.09562183897407,3.3129487667408295,1.2967976564643877,0.6903035989946229
1401.6013248160623,39.84223456567339,3.0438185618851077,2.3634955772821304,0.7502730237853608,0.7042127680557887
1393.6080300195536,23.206636878610826,2.913118729857964,2.3499037721344855,0.6894807182186578,0.655290230445524
1413.053976108785,78.53382646588301,3.176928800264534,2.0403474740863063,0.7879694665959658,0.7514762957436925
1421.3946084844142,65.79345727617785,3.5134501418944972,2.6794283904103717,1.1424535083117073,0.8285030670970831
1412.7795446042876,69.22596990184088,3.2314724453183485,2.1977633600133077,0.8197346568303366,0.7644270942763158
1387.4855058477613,11.49823650738208,3.6225054203015596,3.281935762201016,1.0368223413395175,0.7967284659103036
1381.811509131374,6.658081976441792e-8,5.470363770129966,4.8984346043199745,1.4925198894279992,1.1739407980935785
1365.6828789070682,2.874154838715566e-9,3.3664746602744344,2.6253002675132344,0.6395839851670757,0.7041104511058836
1412.7953388249753,66.58406165573736,3.063664588715149,1.971046760008436,0.6461733870127945,0.7312659070010484
