pole,lower,upper
1386.9814122715504,2.772870271566717,2.772870271566717
1458.4016841743971,5.479387856075391,5.479387856075391
1505.237163180177,3.919256498117761,3.919256498117761
1515.9804663570271,1.832767872208592,1.832767872208592
