lv1,lv2,lv3,lv4
1382.0614826662984,1454.051705247351,1498.7479295620692,1512.7462885235877
1384.6871090685252,1452.2104106985755,1502.1534243964072,1513.992120617807
1382.256716647872,1457.6146126686078,1498.955788445806,1513.376454763984
1385.4207045171527,1454.5299098099456,1503.7223706804743,1514.5029335607112
1384.032124118958,1456.8567973504012,1502.502387201942,1513.7045025869174
1383.117244242029,1455.3256621989315,1500.5608922022175,1513.2468830901182
1385.7467035333168,1455.1768665857492,1503.9458049410816,1514.8188977389946
1383.6764087862591,1456.9572856588684,1501.7096568056147,1513.6192739381902
1384.3455348081704,1456.715694453789,1502.7338835679243,1513.897337668073
1383.037892365668,1453.4213412661807,1500.8269103961702,1512.8832665112418
1382.7659080818905,1457.848264451132,1500.006269769325,1513.500049494759
1385.0472515808135,1453.8851243420916,1502.7156003557352,1514.3085565436631
1383.3930523323781,1454.4622414725936,1501.2046641044922,1513.202602913107
1381.747425120309,1457.3249950103213,1498.8000937615545,1513.0168992722258
1384.847810086167,1451.7055086740024,1502.4589954077092,1514.0600709876796
1384.1978080228987,1451.1866132993187,1501.8068544745583,1513.5331082308523
1385.3095789257109,1453.8432873636236,1503.3133946327625,1514.4386153631629
1384.478879271582,1454.4816333862577,1502.1998964727195,1513.9252787776084
1382.053749607521,1453.9430002963384,1498.9978744269174,1512.6513492926879
1384.9899779901843,1454.9451663976504,1503.091671183835,1514.236754210583
1384.5588378999034,1455.7883615703197,1502.5019809761964,1514.0410623669434
1384.1116845437357,1456.5678832488036,1502.6228422368583,1513.7069936122273
1385.0708228265519,1455.622726350314,1503.2296279198017,1514.333526314668
1385.9571028928733,1457.0954655579378,1504.691576017004,1514.9993500262506
1383.589819431572,1454.2149505677633,1501.6559493814889,1513.2294427089323
1385.163953001524,1456.4197302089253,1503.838154700953,1514.3580174398903
1386.3491423130044,1456.0370306532768,1504.4620038738608,1515.3735133066475
1382.3197002516754,1456.1572445772583,1499.8039473156236,1512.9496789845316
1381.9515148874546,1457.7317028563207,1498.6637591107913,1513.266190283995
1382.2357873255673,1457.6826949486333,1499.3605001941785,1513.2668658195387
1384.8624733458782,1456.598307038181,1503.235986355647,1514.225031347876
1382.0509709093783,1457.028015290017,1499.424018809297,1513.004846964929
1384.582261163821,1456.774688315469,1503.2366887559676,1513.995337037488
1386.5405471348352,1455.8434610841505,1504.8583629512407,1515.5048073963699
1386.0674238961728,1456.993310520004,1505.0393213659759,1515.0459742043988
1386.262472642386,1457.3109722538143,1504.518782464896,1515.3362546339129
1386.6518467090941,1457.2043769719276,1505.1728054226114,1515.6154665320644
1385.2040734675775,1456.4378399918298,1503.64456516994,1514.4356857676592
1381.6711495230338,1453.5178372559135,1498.9872813129236,1512.2941278218755
1385.692871940416,1455.5488447108512,1503.6280493923584,1514.845231516611
1382.1028598195232,1453.7930373347556,1498.8298618053334,1512.7216593094442
1382.4610412922616,1456.1030803630595,1499.852103039049,1513.033646369997
1386.3684404339704,1454.2856373621307,1504.5300985831439,1515.3397479062064
1384.442423616789,1458.6290252616288,1502.36187394239,1514.3063372723154
1385.5416277260008,1454.1953308280474,1504.0135877408811,1514.5563995952778
1383.4689595888378,1452.0596074758716,1501.4130660761373,1512.9847667812894
1385.1637445781453,1458.4722141252864,1503.3082898291284,1514.6691673913117
1385.0007714407361,1455.479341752283,1503.3269808693726,1514.2357396150173
1384.0471102248728,1450.2484834411807,1501.8326405614112,1513.326283094505
1386.4688345290906,1459.0933324846865,1505.1719588326416,1515.5368623540683
1383.7390915820465,1455.2135538947882,1501.8501920781844,1513.4181808357882
1383.5992075361542,1454.997611475081,1501.0518756585384,1513.48032083876
1383.5926277610165,1458.7578316407164,1501.1129455732823,1513.9736272092393
1386.3009676534339,1458.2332471045388,1505.095177187925,1515.3337484459719
1383.8036617892924,1453.727276863771,1501.1101049575693,1513.5190927942374
1385.6570388184537,1456.7483670019062,1504.3863821881641,1514.7422437778646
1384.3024310188212,1453.7987032144085,1502.0326864956057,1513.7467520255088
1382.6094043369649,1453.1899137524056,1499.6879722462827,1512.8148905156784
1385.648246322368,1459.6310302017873,1504.3844671503678,1514.9945212993703
1382.0576046402919,1452.6188266797672,1498.6427200710427,1512.601886733929
1381.727611645951,1455.9216582980177,1497.9420751124114,1512.9999757555267
1382.5839588960134,1458.163201164118,1499.5869614125465,1513.5350424254132
1384.7605764831571,1453.379029904282,1502.750783987919,1513.987683717519
1382.8517117500962,1456.9641206941071,1500.2012885843917,1513.3674270900171
1384.387695859633,1456.441163160676,1502.0553099799524,1514.0635589028839
1385.382932135128,1455.6145649453483,1503.3136253344283,1514.6119886348406
1382.0862052342195,1454.364496993386,1498.8569386659497,1512.7750002035564
1384.2448375487156,1451.8624508408136,1502.0670563087106,1513.550865836031
1384.432897694849,1456.6828847588993,1502.7801765975444,1513.9580096246536
1382.5082658864515,1448.9878128195185,1500.1112635575257,1512.218544827084
1384.1824022477044,1452.7088868339613,1501.9328123238597,1513.5773538896888
1382.9183583537604,1454.0345072331563,1500.6387844480482,1512.9017317477358
1382.4393258867567,1449.5249530915762,1499.903381803252,1512.2569363573014
1382.0021471631387,1453.7749885005935,1498.35107934547,1512.7835770820786
1386.4789995938029,1458.5760946598775,1505.1182811214803,1515.5207067392184
1383.314055612332,1459.0729640683392,1500.6314744701328,1513.9442834328656
1384.854544076759,1456.7040387661118,1503.1982769707654,1514.236456220729
1383.143128106719,1458.1542388605508,1500.1764945006262,1513.7797693849275
1383.065315622361,1456.3893093586346,1499.994029188422,1513.501179153757
1386.6678691792022,1456.3738602923595,1505.0939717069057,1515.6178089857058
1383.4310755278102,1457.0050527257079,1501.59878914533,1513.4594563163253
1385.080433804843,1457.4195936090357,1503.9285751185398,1514.3553208960723
1384.014254912199,1456.4169232831061,1501.8627667140277,1513.7891803464981
1385.3551628981713,1452.7202876505755,1503.2441619286656,1514.4531945285282
1383.2940395149853,1454.0851378926402,1501.0854010662931,1513.1073037786143
1384.758527910954,1456.6630288527992,1503.592930203716,1514.062544556711
1383.0637697698528,1457.2195113278872,1501.2105037544234,1513.3077946343678
1382.364265611076,1453.3195404131093,1499.4533696675826,1512.6920654429205
1386.5150043575584,1457.1809349151467,1504.7580456653075,1515.5387026841277
1386.2045421866655,1456.639647900887,1505.2064312323619,1515.141675819374
1383.8630553382463,1452.7500069566509,1502.016701786607,1513.2534831809721
1383.9108274660393,1455.1973490116725,1502.1936706298827,1513.4803075427383
1385.7702622269555,1457.3357795774593,1503.969437526401,1514.968781626178
1386.4372234099194,1457.2388847435698,1504.9386278915101,1515.4363846217007
1382.9235570652459,1458.3057790533821,1499.783654646674,1513.7479139263955
1384.508140327045,1451.4034484347533,1502.1250724569218,1513.7781910678812
1385.4001798002896,1454.9803879795495,1503.5773355691392,1514.5352449954678
1385.7874707114909,1454.679295011115,1503.8248573471856,1514.860249033182
1383.316573409488,1456.2318791801067,1501.0191027777557,1513.4064385502752
1386.066128876374,1457.827723877661,1505.235899929804,1515.0635258460704
1384.8799488662833,1454.3583152728345,1502.428489733312,1514.241647633898
1384.8074316694033,1452.9592393127525,1502.413658940422,1514.0888827237447
1384.7246142771378,1457.1329103536239,1503.1600858765537,1514.174827194721
1383.686082815085,1457.2902872691163,1501.0641792930019,1513.8346996763526
1386.511295685699,1455.3617423034777,1505.1387237600018,1515.430528468467
1386.1888314590672,1454.269511016967,1504.183856087987,1515.2006486949872
1386.1768036827875,1456.0337098357825,1504.8791880720867,1515.1354268891137
1383.1099571121672,1454.1700491974802,1500.9762770281882,1512.987905284108
1382.86080865158,1454.225792325906,1499.9852084929405,1513.0595020366277
1382.019001027417,1455.185347782906,1499.3310409730818,1512.7040139106884
1386.240359580121,1458.9439915762264,1505.1318650484295,1515.3206206285447
1385.993331372,1457.8178686191795,1504.4036189823446,1515.1319443916725
1382.6276589972992,1457.8318072066818,1499.87794838092,1513.4320812406052
1385.8377178237263,1455.5949103216797,1503.7928936282553,1514.95881384422
1385.8371931111799,1457.80813095977,1504.7450069233964,1514.9253072665103
1383.5456926107397,1457.0889663511705,1501.4390759054372,1513.601175096484
1385.4315182451246,1459.6744143786507,1504.0371375419488,1514.8854900963868
1382.8527292699036,1457.726494249317,1500.00594361504,1513.5421258696824
1382.7151183670394,1453.384658419772,1499.9751710746905,1512.8425975755379
1386.286581596261,1454.9498677751315,1504.759064151423,1515.2339637614627
1386.687593590566,1455.698087918292,1505.0582081623513,1515.6297231426622
1385.3579297954827,1453.7337818541978,1502.9519774678279,1514.5588303653917
1384.6471300229846,1454.8371556772317,1503.2450134107949,1513.8705547073337
1383.6713229861655,1455.9935326920377,1501.8714402331193,1513.4482262734375
1382.3741120466038,1457.8131648365459,1498.804460683591,1513.5334266835164
1384.1224569072517,1455.5157100947358,1502.6711934302111,1513.5858155803562
1384.04919739958,1457.628840209203,1502.3378242457807,1513.8593530713617
1383.8317400621092,1457.3291814734785,1501.5012186160181,1513.846194484241
1384.1596095960952,1456.8866098063452,1501.9192466098984,1513.9539075799796
1384.7057405209714,1456.596880582471,1502.5762888954664,1514.2340475068365
1385.69656048667,1454.3454851268998,1503.271096857388,1514.8619674708502
1385.606912215892,1457.7827085818753,1504.2197493203255,1514.8058628722843
1385.3661686202156,1451.397585845223,1503.2445670551608,1514.4277126138654
1382.3006877069204,1451.8729747315822,1499.3966115236478,1512.496243500851
1381.7850906532456,1456.6592601240516,1498.8002252778642,1512.9224617138882
1386.4434261082677,1458.8324355669115,1505.6184735513082,1515.428903252386
1383.1913285549003,1456.2121111064778,1500.4029617453778,1513.466115743496
1382.6194862316822,1457.1319007927925,1500.1515661591636,1513.2361076529953
1385.3409850941484,1451.3859576066714,1503.096502464442,1514.4297524975182
1386.3988489483788,1453.4852986342792,1504.2540329101018,1515.4024632886697
1384.3221392558514,1456.2488610608912,1502.748387633823,1513.8213853665607
1386.1087129852672,1455.7710719714632,1504.221348966114,1515.16009843886
1384.7648356674613,1457.306332242207,1502.9877301011538,1514.2668283368346
1385.6975269334057,1458.3520482756546,1504.782409538854,1514.8352815999665
1382.4470327343597,1450.5503230169254,1500.0924679063683,1512.2884059083158
1383.6989236295403,1458.1233245077665,1501.3165443071696,1513.9029546684237
1382.6443882175213,1454.1914979504643,1499.7527518597622,1512.9419337082854
1383.6312303449802,1454.6066813795107,1501.1373596152653,1513.4430694776388
1385.855921362528,1457.9005443287006,1504.8293061788654,1514.9354140511343
1386.6584455526363,1458.3522687077145,1505.76687724998,1515.5907121183566
1384.7510704204894,1453.4841054019014,1502.8764387212984,1513.9562932776519
1386.1744177686103,1456.4228479361211,1504.854019974044,1515.1520828880957
1385.9095218169502,1455.2395748644838,1504.2527004198867,1514.9315604437704
1384.3849484168568,1454.0828860274369,1502.40990186029,1513.7543257573614
1382.4988907055156,1457.253587760058,1499.162864754128,1513.431357904896
1382.4499282316515,1455.6956879090155,1500.1427783407632,1512.8842828001095
1383.6701316473536,1454.156511100627,1501.8737156365305,1513.2389119359286
1382.6863718137429,1454.9450554197067,1499.60131574921,1513.1145271262933
1385.585041005335,1454.5229398232166,1503.9670891652129,1514.622495864786
1381.8764264556085,1455.885876953901,1498.3569990438407,1512.9831804716314
1383.044307504323,1451.7961697809387,1500.3077511095676,1512.8814081554456
1384.610682032694,1455.237937054548,1503.2064731288174,1513.8782018317413
1385.288721234711,1455.185755537305,1503.7936983858112,1514.3960180854403
1384.525321832971,1459.1361168939054,1502.576177312881,1514.3947398085086
1384.1348949170842,1452.0020369291599,1501.9952922589891,1513.4685872150617
1385.2201289641687,1457.6712496391563,1504.2242704595508,1514.4462774634023
1383.7607491504461,1455.0553598314007,1501.837379646445,1513.4225584895598
1386.3685455569978,1456.2078019487735,1504.4711891774868,1515.3980261644617
1385.4722747635356,1458.316490387047,1503.90523737519,1514.7960813569512
1384.3416193084904,1459.6502117036855,1502.2033557928905,1514.4163593760031
1383.1494964072692,1455.378605714919,1501.296265803764,1513.08527865947
1386.377564186426,1452.5888529527117,1504.1563803611004,1515.389291809277
1384.314925059844,1455.9692018713608,1502.277618807901,1513.89596093448
1384.5542775468223,1455.2047378209763,1502.8919216376207,1513.8931881859348
1386.1234722196025,1455.100459228932,1504.0837664643293,1515.173090460953
1384.0551531652272,1452.2070900117917,1501.9456024839883,1513.4164446116897
1383.8212356931494,1454.7033763995241,1501.934735184126,1513.4135144590794
1383.0019257759184,1454.5340219480554,1500.1891734928151,1513.1564122411398
1382.5070016969946,1450.3798162242972,1499.8647449274008,1512.3998800944582
1384.9697822541154,1454.3351913019544,1502.625267976222,1514.280867614621
1385.8740427710302,1457.333100797744,1505.0780537033233,1514.8732032618402
1386.0433767337709,1454.7571846376818,1504.4753527580049,1515.0162169977823
1386.0977349915659,1452.9750041883447,1503.9317882293456,1515.1208356175475
1385.3254131804317,1450.838340175876,1503.0954739481483,1514.401913674223
1382.5375988077424,1455.4427273342826,1499.325173760499,1513.1416742984943
1386.3060380931213,1455.9156324928008,1505.0097570452058,1515.2450919056705
1385.019963673305,1453.8063166953827,1503.361066582447,1514.1369106036013
1383.6099831270042,1451.7666827878872,1501.319511405611,1513.1215171014094
1385.729285990574,1452.8226076372694,1503.4106392539607,1514.816447391979
1384.5109099018357,1457.9708381434334,1502.8400648637223,1514.1645909926644
1382.2089527401333,1456.4799028105879,1500.0124388967756,1512.866105331455
1382.4632882582775,1453.0399092082594,1500.2044870728816,1512.5227672988897
1384.7846217680167,1454.856459335344,1503.0899664251526,1514.0352666078536
1385.628676942013,1455.6507506431221,1503.8319602010574,1514.7482574824771
1383.1287937651477,1456.1458648831108,1501.0598120097354,1513.2345227194676
1385.1337846957044,1454.1131870751574,1503.0102914578513,1514.341365311409
1384.529533859637,1459.0455885582774,1502.6250614647163,1514.3739662908008
1384.3750110080823,1458.2648224798638,1502.8027777312104,1514.101414104178
1383.9488576806498,1451.9409914268986,1501.6255397693185,1513.3785341451387
1385.6208533096283,1453.8709142487667,1504.041284927504,1514.6206916890371
1384.3740269898162,1459.0369202484635,1502.5681044419846,1514.2640987833383
1383.2098621817327,1453.6623864095804,1501.0941087636286,1512.986037512051
1384.6669702967345,1454.293711416078,1502.8052925750033,1513.9451410683735
1385.5597276515523,1453.7634638407794,1503.5175805453098,1514.6490259443763
1385.2380015231552,1458.8034144476967,1503.9439301186749,1514.6379181137127
1385.09118505989,1453.249750009323,1502.4859082394973,1514.3716582056902
1385.0453410867626,1457.0595693755788,1504.0480505712285,1514.2653187992964
1384.0222159082612,1453.7067070133999,1502.273140558729,1513.4174049290082
1384.7445894349717,1454.4239423478139,1503.1927634455972,1513.9428921830788
1382.591186900146,1454.8163557515377,1500.2318491056503,1512.844159594495
1384.3804132806065,1456.168813324215,1502.942105572185,1513.819385584012
1381.6985182518017,1457.056916014837,1498.8822981664562,1512.9122538763734
1385.591928921624,1456.5211595415105,1503.5765690564867,1514.8194141272672
1385.5915266363913,1453.6308863594513,1503.4922054840788,1514.6816684768078
1386.378794742325,1455.5533518734533,1504.6460942156982,1515.3600806005895
1383.9185636249892,1452.4638709067153,1501.649985126338,1513.3793185403702
1385.1069717491398,1458.1453335082495,1503.7733747066663,1514.4862081994852
1381.307065010642,1453.7149787826172,1498.6271419780646,1512.1484507693212
