a1,a2,fϕ,f,redχ2
-2.5491141163003896,-1.9678030520330423,92.66593869668252,1.1798290121984811,1.6586406101490345
-1.9491141163003896,-2.1078030520330424,92.62593869668252,1.1598290121984811,1.7222664577565068
-0.42911411630038954,-1.8478030520330422,92.70593869668252,1.1598290121984811,2.672874619222075
-2.7291141163003894,-2.137803052033042,93.26593869668253,1.1698290121984811,2.6596331311942802
-0.7591141163003896,-2.0078030520330423,93.30593869668252,1.149829012198481,2.276602703959386
-1.4191141163003895,-1.9378030520330423,93.12593869668252,1.149829012198481,1.8035601674788255
-1.4291141163003895,-1.9978030520330423,93.33593869668252,1.149829012198481,1.8008945135963592
-1.6691141163003895,-1.9178030520330422,92.98593869668252,1.1698290121984811,1.6206021738127667
-2.5091141163003896,-2.017803052033042,92.64593869668252,1.129829012198481,2.3908055419912286
-0.4391141163003893,-2.0478030520330424,92.87593869668252,1.129829012198481,2.4714364258061483
-1.5991141163003895,-2.137803052033042,93.23593869668252,1.139829012198481,1.872854704729845
-1.8391141163003895,-2.1478030520330424,93.02593869668252,1.149829012198481,1.830455206810766
-0.4391141163003893,-1.9378030520330423,93.14593869668252,1.129829012198481,2.5045339725108833
-1.3391141163003895,-2.137803052033042,93.17593869668252,1.139829012198481,1.9609431389025538
-2.01911411630039,-1.9878030520330423,92.80593869668252,1.139829012198481,1.6142294606917575
-2.3191141163003897,-2.137803052033042,92.77593869668252,1.149829012198481,2.1190773517371584
-2.2991141163003896,-1.8878030520330422,93.01593869668253,1.1698290121984811,1.3507099312799602
-1.5291141163003894,-2.1078030520330424,92.90593869668253,1.1598290121984811,1.7986083715397145
-2.7091141163003893,-1.9378030520330423,93.37593869668252,1.149829012198481,2.238540484370337
-1.6591141163003895,-2.097803052033042,92.68593869668253,1.1698290121984811,1.7144325843516648
-2.1491141163003897,-2.037803052033042,92.81593869668252,1.1598290121984811,1.6040104527252443
-0.6691141163003893,-2.0478030520330424,93.37593869668252,1.129829012198481,2.319930080258517
-2.3091141163003894,-1.9178030520330422,92.88593869668252,1.1698290121984811,1.3991747117084385
-1.3991141163003895,-1.8878030520330422,93.32593869668253,1.1798290121984811,1.8874953194157336
-1.9191141163003895,-1.9578030520330423,93.07593869668253,1.129829012198481,1.606899024488314
-1.2591141163003896,-1.9178030520330422,93.21593869668253,1.139829012198481,1.9225002090223675
-2.3091141163003894,-2.037803052033042,93.19593869668252,1.1798290121984811,1.4990777049657142
-0.5291141163003896,-1.8578030520330422,92.76593869668253,1.129829012198481,2.49294825203144
-1.3991141163003895,-1.8578030520330422,92.86593869668252,1.1798290121984811,1.8947321297522643
-0.5991141163003895,-1.8478030520330422,92.64593869668252,1.1698290121984811,2.578097311370278
-1.0291141163003896,-2.1478030520330424,92.82593869668253,1.149829012198481,2.1168783676185092
-1.6791141163003895,-2.1578030520330422,93.41593869668252,1.1698290121984811,1.7406044509522922
-0.9791141163003894,-2.117803052033042,92.82593869668253,1.1598290121984811,2.1198934236814173
-1.6191141163003895,-1.9778030520330423,92.61593869668252,1.1698290121984811,1.665042594576484
-2.9091141163003895,-1.9578030520330423,93.04593869668253,1.1798290121984811,2.5580103925924194
-0.9491141163003896,-2.097803052033042,92.74593869668253,1.119829012198481,2.1885757660082397
-1.5891141163003895,-2.1478030520330424,92.83593869668252,1.119829012198481,2.0386610773871863
-0.7291141163003894,-2.1078030520330424,92.68593869668253,1.129829012198481,2.3093815398038036
-2.2491141163003894,-2.0678030520330424,92.99593869668253,1.129829012198481,2.008674822978502
-1.8291141163003894,-2.1278030520330424,93.01593869668253,1.139829012198481,1.855404863966014
-1.3091141163003894,-2.137803052033042,93.24593869668253,1.149829012198481,1.944091029799391
-1.1291141163003897,-1.8578030520330422,92.64593869668252,1.1698290121984811,2.1138280404546146
-2.7891141163003894,-2.077803052033042,92.87593869668252,1.1798290121984811,2.53651693555723
-0.7891141163003894,-2.1278030520330424,93.24593869668253,1.119829012198481,2.293972632497316
-1.9991141163003896,-2.037803052033042,92.59593869668252,1.139829012198481,1.7207942202709772
-2.1091141163003897,-2.117803052033042,93.21593869668253,1.119829012198481,2.1081613928278506
-1.1991141163003896,-1.8578030520330422,92.86593869668252,1.119829012198481,1.9626761960901569
-2.0991141163003895,-1.8578030520330422,92.81593869668252,1.1698290121984811,1.348241967538202
-0.8091141163003894,-1.9978030520330423,92.64593869668252,1.149829012198481,2.2349730677019832
-1.3791141163003895,-2.117803052033042,92.78593869668252,1.139829012198481,1.937470224336244
-1.4091141163003895,-2.097803052033042,93.26593869668253,1.149829012198481,1.8609879703250252
-1.5691141163003894,-2.1578030520330422,92.74593869668253,1.149829012198481,1.8909806391000321
-0.5391141163003894,-2.057803052033042,93.06593869668252,1.139829012198481,2.4069542163274473
-1.3591141163003895,-1.9978030520330423,93.36593869668252,1.1698290121984811,1.854183209095615
-1.8191141163003894,-1.8778030520330422,92.73593869668252,1.1798290121984811,1.5085722715829626
-0.8591141163003897,-1.8678030520330422,92.81593869668252,1.129829012198481,2.236294866086397
-2.2691141163003894,-1.9378030520330423,93.08593869668252,1.129829012198481,1.6730961340231092
-2.2291141163003894,-2.1078030520330424,93.18593869668253,1.119829012198481,2.2177997301277785
-2.0891141163003892,-1.9378030520330423,92.93593869668253,1.139829012198481,1.5311348682072754
-1.8391141163003895,-2.1078030520330424,92.99593869668253,1.129829012198481,1.883333792126529
-1.8991141163003895,-1.8878030520330422,93.08593869668252,1.1698290121984811,2.938686239019803
-1.9191141163003895,-1.8778030520330422,92.85593869668253,1.1798290121984811,2.922589100158079
-2.0291141163003896,-1.9978030520330423,92.87593869668252,1.119829012198481,1.7618748806550821
-1.6291141163003895,-2.1078030520330424,92.66593869668252,1.139829012198481,1.854812689279833
-0.4391141163003893,-1.9378030520330423,92.94593869668252,1.139829012198481,2.519160677341542
-1.4391141163003895,-1.9078030520330422,92.67593869668252,1.149829012198481,1.7884698738130405
-2.8391141163003897,-1.8778030520330422,93.03593869668252,1.1798290121984811,2.092277569586446
-1.0391141163003894,-1.9378030520330423,93.24593869668253,1.1798290121984811,2.168723896145515
-1.7691141163003896,-2.1278030520330424,93.35593869668253,1.119829012198481,1.9626659975241048
-1.5091141163003896,-2.017803052033042,93.02593869668252,1.1598290121984811,1.7508643272944553
-1.3691141163003895,-2.0478030520330424,93.31593869668252,1.129829012198481,1.886172559773854
-2.049114116300389,-2.1578030520330422,92.60593869668253,1.149829012198481,1.9477155762716416
-2.6891141163003898,-2.1478030520330424,92.77593869668252,1.1698290121984811,2.6904042963160446
-2.9491141163003896,-1.9478030520330423,93.26593869668253,1.1698290121984811,2.8558939979445417
-1.9691141163003896,-2.017803052033042,92.56593869668252,1.1698290121984811,1.5374534527130514
-0.6891141163003893,-2.1278030520330424,93.40593869668253,1.1598290121984811,2.3109947363651178
-0.6791141163003895,-1.9178030520330422,93.17593869668252,1.1698290121984811,2.4504217886785495
-1.1691141163003893,-1.9178030520330422,93.13593869668252,1.1798290121984811,2.0694627518461983
-0.6191141163003895,-1.9378030520330423,92.71593869668253,1.119829012198481,2.3585040265062394
-2.4791141163003894,-1.9878030520330423,92.92593869668252,1.119829012198481,2.3105361509350906
-1.6691141163003895,-1.9778030520330423,92.95593869668252,1.1698290121984811,1.6297593833734974
-1.5891141163003895,-1.9978030520330423,93.05593869668252,1.149829012198481,1.7072779545214716
-0.4391141163003893,-1.9678030520330423,92.75593869668252,1.139829012198481,2.4960326509954793
-0.6791141163003895,-1.9378030520330423,92.66593869668252,1.149829012198481,2.360724638084056
-2.6391141163003895,-1.9478030520330423,92.88593869668252,1.149829012198481,2.153395852226562
-1.0891141163003897,-1.9878030520330423,93.36593869668252,1.1598290121984811,2.0544390478459666
-0.8591141163003897,-2.037803052033042,92.58593869668252,1.1598290121984811,2.19729644515258
-2.4691141163003896,-1.9078030520330422,92.63593869668252,1.129829012198481,1.948955623274732
-2.4991141163003894,-1.8578030520330422,92.87593869668252,1.1598290121984811,1.543959213422064
-2.3091141163003894,-1.9378030520330423,92.87593869668252,1.149829012198481,1.5642582128125384
-2.7691141163003894,-1.8478030520330422,93.26593869668253,1.1698290121984811,1.9192966020451778
-0.46911411630038957,-1.9278030520330423,92.63593869668252,1.1798290121984811,2.6084925918860122
-0.9391141163003893,-2.137803052033042,92.56593869668252,1.1798290121984811,2.1434545783112258
-1.4391141163003895,-2.1478030520330424,92.67593869668252,1.119829012198481,2.0619776573885487
-3.0391141163003894,-1.8478030520330422,93.04593869668253,1.1798290121984811,2.837795809874974
-0.7891141163003894,-2.0278030520330423,93.22593869668252,1.1598290121984811,2.2585462953456887
-0.6591141163003895,-1.9078030520330422,92.85593869668253,1.129829012198481,2.3609002481894903
-1.3191141163003894,-2.097803052033042,93.11593869668252,1.149829012198481,1.9121905878587682
-2.6491141163003897,-1.8778030520330422,92.88593869668252,1.1598290121984811,1.8627210853789344
-1.6991141163003896,-2.0678030520330424,92.96593869668253,1.149829012198481,1.724114578984655
-2.2891141163003894,-1.8978030520330422,93.41593869668252,1.149829012198481,1.4398109129143282
-2.1091141163003897,-2.097803052033042,93.37593869668252,1.119829012198481,2.0214959460401882
-1.7991141163003894,-2.0478030520330424,92.65593869668253,1.1698290121984811,1.5999107657964637
-2.2891141163003894,-2.057803052033042,92.66593869668252,1.1598290121984811,1.746119389894769
-2.4791141163003894,-2.0278030520330423,92.59593869668252,1.119829012198481,2.528670353117142
-1.0291141163003896,-2.097803052033042,93.25593869668252,1.1698290121984811,2.0802171024017464
-0.8291141163003894,-1.9778030520330423,93.16593869668252,1.1798290121984811,2.3010633730276866
-2.7391141163003896,-1.8978030520330422,92.56593869668252,1.1798290121984811,1.9258084818975751
-2.8291141163003894,-1.8478030520330422,93.04593869668253,1.129829012198481,2.9017168874179897
-2.0791141163003894,-1.8678030520330422,92.84593869668252,1.1698290121984811,1.3610513891587126
-0.5691141163003897,-2.037803052033042,92.80593869668252,1.129829012198481,2.385795361790349
-1.0291141163003896,-1.9478030520330423,93.00593869668252,1.119829012198481,2.0724467009927574
-1.9391141163003895,-1.9078030520330422,93.17593869668252,1.1598290121984811,1.4603645210195546
-1.9591141163003896,-1.8778030520330422,92.69593869668252,1.1798290121984811,1.4226990589639392
-1.3591141163003895,-2.117803052033042,92.78593869668252,1.1798290121984811,1.8628299906768007
-2.5491141163003896,-2.1278030520330424,93.21593869668253,1.119829012198481,3.0595990530407007
-2.3791141163003893,-1.8978030520330422,92.79593869668253,1.129829012198481,1.7448145284955365
-1.0691141163003897,-2.017803052033042,93.06593869668252,1.149829012198481,2.049520034599014
-0.5991141163003895,-1.8878030520330422,92.89593869668252,1.149829012198481,2.471278262160502
-2.2491141163003894,-2.077803052033042,93.21593869668253,1.129829012198481,2.008805973545
-1.8491141163003895,-2.0678030520330424,92.62593869668252,1.119829012198481,1.8989659338053828
-1.5991141163003895,-1.9578030520330423,93.08593869668252,1.1698290121984811,1.6741771881151928
-2.3291141163003894,-2.0278030520330423,92.95593869668252,1.129829012198481,1.99754219641384
-2.1491141163003897,-1.9378030520330423,93.31593869668252,1.1798290121984811,1.3498536428034498
-2.2991141163003896,-1.8778030520330422,92.70593869668252,1.1798290121984811,1.3138643610275293
-1.2191141163003896,-2.1278030520330424,92.68593869668253,1.139829012198481,2.024068899744787
-1.4791141163003896,-2.117803052033042,92.71593869668253,1.1598290121984811,1.8364350672716414
-0.5991141163003895,-2.097803052033042,92.63593869668252,1.1798290121984811,2.3811184033815893
-1.5491141163003894,-2.0478030520330424,92.99593869668253,1.149829012198481,1.7617652690316499
-1.0791141163003894,-1.8578030520330422,93.14593869668252,1.1698290121984811,2.1788840545062045
-2.1591141163003895,-1.8478030520330422,93.39593869668252,1.1598290121984811,1.3303375279859333
-1.6391141163003895,-2.1278030520330424,92.57593869668253,1.1598290121984811,1.795558035946499
-2.6491141163003897,-1.9978030520330423,92.65593869668253,1.129829012198481,2.7631979430504123
-1.0191141163003894,-1.8878030520330422,92.65593869668253,1.139829012198481,2.1135741609406575
-1.2891141163003894,-1.8878030520330422,93.30593869668252,1.119829012198481,1.893310373362342
-1.9091141163003895,-2.037803052033042,93.40593869668253,1.139829012198481,1.6607682597867346
-1.2691141163003894,-1.9178030520330422,93.32593869668253,1.129829012198481,1.9091909935388136
-0.8591141163003897,-1.9878030520330423,92.70593869668252,1.119829012198481,2.189351370863712
-1.5191141163003894,-2.017803052033042,93.14593869668252,1.1698290121984811,1.7369264593365108
-0.9891141163003896,-2.037803052033042,92.70593869668252,1.1698290121984811,2.1136804691239743
-0.6991141163003896,-2.0278030520330423,93.06593869668252,1.149829012198481,2.308806540358736
-1.7891141163003894,-2.0278030520330423,92.68593869668253,1.149829012198481,1.670944776354313
-2.5391141163003894,-1.9078030520330422,92.77593869668252,1.1698290121984811,1.609897410562464
-1.3891141163003895,-1.9278030520330423,92.66593869668252,1.119829012198481,1.8358720717335943
-2.5391141163003894,-1.9178030520330422,92.99593869668253,1.149829012198481,1.8170745128415253
-0.8691141163003895,-2.0478030520330424,92.74593869668253,1.1598290121984811,2.1897783775620594
-2.5591141163003894,-1.9678030520330423,93.23593869668252,1.149829012198481,1.9469594690252476
-2.6091141163003897,-1.8978030520330422,92.75593869668252,1.1698290121984811,1.7164555874206535
-2.1191141163003895,-1.9778030520330423,93.39593869668252,1.129829012198481,1.6342386178348405
-2.8291141163003894,-1.9278030520330423,92.70593869668252,1.1698290121984811,2.425667635466721
-0.7791141163003896,-1.9978030520330423,92.83593869668252,1.1698290121984811,2.290448877618436
-0.4991141163003894,-1.8478030520330422,92.64593869668252,1.119829012198481,2.495115569383488
-0.5691141163003897,-2.1078030520330424,93.06593869668252,1.1698290121984811,2.3949146617358
-0.6791141163003895,-1.9078030520330422,93.07593869668253,1.139829012198481,2.372457231629669
-2.6391141163003895,-2.1478030520330424,93.25593869668252,1.139829012198481,3.0272698615991285
-2.6691141163003893,-1.9178030520330422,92.70593869668252,1.1598290121984811,2.0396014010517387
-1.7491141163003896,-2.0078030520330423,92.97593869668252,1.1598290121984811,1.6169564306938466
-0.6191141163003895,-1.9578030520330423,93.10593869668253,1.119829012198481,2.357045506150494
-2.6291141163003893,-2.1078030520330424,93.18593869668253,1.1798290121984811,2.1028473988913943
-1.8891141163003895,-1.9078030520330422,92.70593869668252,1.1798290121984811,2.946975259951046
-1.2991141163003894,-2.0078030520330423,93.36593869668252,1.1598290121984811,1.8915256205187907
-1.3691141163003895,-1.9278030520330423,93.32593869668253,1.139829012198481,1.8386612647656249
-0.9491141163003896,-1.8478030520330422,92.92593869668252,1.149829012198481,2.233154269350133
-2.1191141163003895,-1.9278030520330423,93.13593869668252,1.149829012198481,1.4583661820873248
-2.6191141163003895,-2.1078030520330424,93.35593869668253,1.129829012198481,2.954330171359969
-1.3291141163003894,-1.9578030520330423,92.71593869668253,1.1598290121984811,1.871335492444793
-2.5291141163003896,-1.9478030520330423,93.32593869668253,1.119829012198481,2.231306571262422
-1.5991141163003895,-1.9278030520330423,92.83593869668252,1.1598290121984811,1.6721963632658932
-1.8491141163003895,-1.9078030520330422,92.89593869668252,1.129829012198481,1.5755033550738162
-1.9491141163003896,-2.0278030520330423,92.80593869668252,1.1698290121984811,1.5437238531085493
-2.1591141163003895,-1.9078030520330422,93.32593869668253,1.129829012198481,1.528547988404032
-2.7691141163003894,-2.0078030520330423,92.74593869668253,1.1698290121984811,2.443451040983326
-1.6191141163003895,-1.8978030520330422,92.78593869668252,1.1598290121984811,1.6555433737645486
-2.2691141163003894,-2.0278030520330423,93.18593869668253,1.1598290121984811,1.6059232673532406
-2.2891141163003894,-1.9278030520330423,93.12593869668252,1.129829012198481,1.665961762038602
-1.8491141163003895,-2.1478030520330424,92.74593869668253,1.149829012198481,1.853386314335973
-1.9291141163003895,-1.9478030520330423,93.26593869668253,1.149829012198481,1.5133867184265397
-2.6491141163003897,-1.9178030520330422,92.85593869668253,1.1798290121984811,1.7094064264828077
-0.4991141163003894,-2.137803052033042,93.18593869668253,1.119829012198481,2.4790865000118014
-1.8691141163003895,-2.037803052033042,92.86593869668252,1.139829012198481,1.6989235003450622
-2.4491141163003896,-2.137803052033042,93.10593869668253,1.119829012198481,2.8205060169911773
-1.7891141163003894,-2.097803052033042,92.93593869668253,1.129829012198481,1.864939517489829
-0.8791141163003893,-2.097803052033042,92.74593869668253,1.119829012198481,2.228815367739869
-2.4091141163003895,-1.9878030520330423,93.32593869668253,1.129829012198481,1.9514778180198709
-1.9891141163003896,-2.0678030520330424,93.24593869668253,1.119829012198481,1.8782040667361473
-1.5291141163003894,-1.9178030520330422,92.96593869668253,1.1598290121984811,1.7245847080008765
-0.6991141163003896,-1.9378030520330423,92.77593869668252,1.119829012198481,2.303349826543012
-1.9691141163003896,-2.077803052033042,92.70593869668252,1.149829012198481,1.722094297590759
-1.6191141163003895,-2.0678030520330424,92.95593869668252,1.1798290121984811,1.6839107422130608
-1.8191141163003894,-2.037803052033042,92.91593869668252,1.1698290121984811,1.6004548911590817
-2.8291141163003894,-1.9678030520330423,93.10593869668253,1.1698290121984811,2.4509616444965343
-1.8691141163003895,-1.8778030520330422,93.28593869668252,1.139829012198481,1.5100604723203004
-0.6091141163003897,-1.9878030520330423,93.25593869668252,1.129829012198481,2.366210649982234
-2.01911411630039,-2.1478030520330424,92.69593869668252,1.149829012198481,1.895652505727186
-1.8391141163003895,-1.9878030520330423,92.87593869668252,1.1698290121984811,3.0122995754364905
-2.5391141163003894,-1.9378030520330423,92.71593869668253,1.139829012198481,2.0414343214251
-1.0091141163003896,-2.1078030520330424,93.01593869668253,1.129829012198481,2.133582986823398
-2.5991141163003895,-1.9278030520330423,93.15593869668253,1.119829012198481,2.4062146173036756
-2.0291141163003896,-2.037803052033042,93.12593869668252,1.119829012198481,1.8319982222966815
-1.6791141163003895,-2.0278030520330423,92.97593869668252,1.1798290121984811,1.6312299223692477
-1.0091141163003896,-2.1078030520330424,92.78593869668252,1.1698290121984811,2.0940051229141443
-0.7991141163003896,-2.117803052033042,92.76593869668253,1.149829012198481,2.244487651379094
-0.5691141163003897,-2.0478030520330424,93.33593869668252,1.139829012198481,2.3888432696029716
-1.3291141163003894,-2.017803052033042,92.66593869668252,1.129829012198481,1.9019363111104708
-1.6091141163003895,-1.8578030520330422,93.04593869668253,1.119829012198481,1.6704376175712135
-1.0591141163003894,-2.017803052033042,93.02593869668252,1.149829012198481,2.05636828145074
-1.7691141163003896,-1.9578030520330423,93.42593869668252,1.1698290121984811,1.5559351817243263
-0.4991141163003894,-1.9878030520330423,92.92593869668252,1.1698290121984811,2.5049885546369945
-1.7191141163003896,-1.9778030520330423,92.72593869668252,1.139829012198481,1.6651274742862852
-0.6491141163003893,-1.9278030520330423,92.96593869668253,1.129829012198481,2.35865306245796
-2.7191141163003896,-2.037803052033042,93.15593869668253,1.1698290121984811,2.2854613905721606
-1.1591141163003895,-2.017803052033042,92.96593869668253,1.1798290121984811,2.0085095840730007
-1.3191141163003894,-1.9278030520330423,92.62593869668252,1.149829012198481,1.876732063681038
-0.5891141163003897,-1.9578030520330423,92.72593869668252,1.1698290121984811,2.4601513260766725
-1.8391141163003895,-1.8978030520330422,93.19593869668252,1.119829012198481,1.5881238696116726
-2.3191141163003897,-2.0678030520330424,92.89593869668252,1.1798290121984811,1.5912802938255668
-0.9191141163003893,-2.0478030520330424,92.60593869668253,1.139829012198481,2.1538810020177164
-0.7391141163003896,-1.8478030520330422,93.01593869668253,1.1798290121984811,2.52330629543858
-1.6591141163003895,-1.9878030520330423,92.70593869668252,1.1798290121984811,1.6347857670424888
-0.7191141163003896,-1.9078030520330422,93.08593869668252,1.149829012198481,2.3671012798499644
-2.4391141163003898,-1.9878030520330423,93.38593869668252,1.139829012198481,1.872066417385946
-1.5891141163003895,-2.097803052033042,92.57593869668253,1.139829012198481,1.8530459592835322
