repH,impH
1461.8117753468623,12.060651851487606
1473.37923906989,9.81211941755885
1468.365929340221,13.344115762081694
1476.4970953048319,6.045563441038897
1448.2481819606905,22.097743203186777
1469.4242930270177,17.754207706625653
1458.8471028344454,15.907604456727771
1467.702101874816,17.077654687375016
1475.3111911414721,16.66639726400488
1461.7142464592566,11.090928190858735
1452.2002247998325,28.93780066946124
1472.5232701613281,15.042884087759763
1462.5761151535557,11.884947242028936
1471.5210373096795,20.58968562583059
1471.033435220555,21.793264301522193
1459.4271949119739,18.244617420689988
1454.23151445617,33.84856999448364
1471.2395692055784,18.560445255487146
1464.755573226349,18.62321947007937
1444.3359661087995,30.59601741095819
1473.9468628064292,15.835567658756288
1457.630981094136,33.87180810356358
1476.6764605096491,6.769921946412001
1454.0129867538212,20.898859462814855
1468.0421186078959,14.069139116108751
1471.672982314335,16.464071590822186
1455.0788784175231,19.639826500524443
1470.843251514228,13.350465255934612
1467.2224983300105,15.358343286511092
1466.7310541765507,21.242584068316877
1475.375168272562,7.9967161153457935
1458.2725186785228,28.14225351267429
1467.8125754547605,19.722831403116597
1474.7098967360223,6.781768442879761
1451.951664420927,35.497274525645174
1457.4314181029906,34.01178677082213
1452.843936354297,25.073911961489536
1464.3612310644646,24.17566119702658
1472.6099000846405,16.2324836183745
1459.9841125637085,22.2651873991085
1466.2798471175338,19.709365677549112
1466.9895404482568,14.941829486755736
1461.694636802917,20.311115019799875
1460.5893097270089,13.689050474002231
1465.2811327677907,20.73647317589529
1461.7822524897858,16.06117979491873
1455.8411296935642,16.81253818078463
1472.6838666578349,11.54866737743554
1476.2661898754686,5.740823657875362
1475.2149337147741,7.013301456922893
1465.0302567553972,16.715521551223166
1473.745286410883,8.523934401739893
1465.407563063515,14.969709596553113
1454.3749351260265,14.538512947279722
1459.4559459746724,12.389018023829793
1461.1500838966224,15.19251173791069
1458.9352119841992,12.654089744844931
1462.5652494176875,17.092283393843232
1470.2949490081835,16.083053347655884
1458.0350787845744,21.424014076271323
1473.533689273065,16.689768167282857
1473.0431418450999,12.075173422327772
1448.7623860555473,16.13730141240178
1473.114777159042,10.64856021187205
1451.3716575698875,19.17007593209825
1461.4587867909547,26.602805568099736
1470.1905078664802,12.755904736973454
1460.7343669148972,19.741355559010795
1454.0883014237309,35.423830196550945
1465.5474685682398,10.364262887370014
1466.849632172724,18.373854063504197
1470.4511986804341,19.363640059022565
1475.4148786961991,7.724618649488847
1463.1643823162528,11.446747349060502
1468.4572568309068,24.427296622376605
1460.5590236845333,14.732516583267516
1463.321679364438,25.606977752032783
1471.0202067767736,20.459818814405274
1469.3966171946229,9.076980224195978
1473.113609668647,19.487077274340326
1476.9056918110396,9.390664740388273
1476.263875513499,6.372124079696498
1456.36798330577,26.94804263286196
1474.2123358767774,10.858976053583811
1470.175428534458,17.72850666875313
1460.753747905559,21.735091760325368
1473.8539698489838,15.160550473685515
1457.0202650856004,31.091469551990755
1467.050949206512,15.745297729941687
1461.3517723146317,30.762751046189305
1460.744120705258,28.45549396142943
1468.4101014519078,19.163939136158703
1463.4374668071287,29.17265807912364
1475.289042805752,16.071940546184635
1464.0096988954829,11.34067197034667
1476.2912488182876,5.805220859358408
1465.5273661567144,16.53491913727451
1476.643696553807,7.95832681845758
1475.5153969514454,13.048676913278662
1455.992155440305,13.300296531536407
1470.6433549883395,12.405356470591384
1464.753395257644,13.38856922062012
1470.11215630161,16.214675138382898
1446.642858602524,27.92928502602658
1467.4187068039876,20.42741340424338
1463.7033391562713,14.842454008463305
1471.3309505166426,10.830021013377257
1471.2172047277277,19.08181790686453
1459.5987872500805,14.630035968561195
1457.82751870733,12.0523397156841
1459.7227778783656,25.560974445272453
1465.3531452019622,18.58409174894701
1463.8715026170225,16.21605099224737
1459.7495682665535,13.447341532402946
1477.2084828043346,6.671471997570566
1455.038119004627,34.9448578262894
1456.6584719468522,21.303647467055782
1452.8485550016821,21.234790510650143
1471.593059834851,14.478994904694417
1461.9113680956893,10.825278235672439
1462.6188333290638,26.79004266575151
1457.632271567043,30.954319715242164
1466.844746069174,14.91926482747879
1474.349387572996,12.626613775522802
1452.8273097344354,12.8271182810284
1448.9192597574245,18.75045914312767
1455.9940559493764,13.920168948680983
1467.5372518862114,19.38807938463512
1471.9910107550988,18.640096746368407
1472.2488815409536,13.09865704887805
1465.37421758478,10.167175997735082
1463.8353900219079,14.128035696652931
1475.2260915242177,7.686854502942447
1457.0833967973624,20.728629933926637
1463.0809308481505,12.2120442831773
1471.831088894284,12.658646578722793
1470.468720335481,8.929662401796842
1475.6699892679094,8.522724417798198
1470.1848536311575,20.355155082906744
1451.7154415342188,14.820198545329182
1453.5475709454943,13.457105223184518
1454.5341082749985,29.476580233083
1459.157110647521,19.661606818380914
1468.2491160843672,15.85420678037243
1477.8742119632072,6.11681178716761
1464.0632468071071,17.566278800584314
1470.375946222324,12.248381957997951
1472.9207089983524,12.952860205879979
1471.1898298954081,15.38043018348424
1468.3001219913233,17.89537126272872
1453.5846934450387,27.141182552302055
1464.6920788925468,13.572137638377477
1437.7322339081627,28.33526234889553
1469.3940729703547,22.60769478969427
1474.4712286004992,8.536910981034119
1463.956676077038,9.146410372785498
1473.9749270919306,14.149141919476177
1473.5931796560592,9.801716054273635
1437.7278402365716,31.832725819633076
1445.0160752456436,17.567715081283385
1465.9147887281433,16.454637975826078
1455.8298142916533,18.138464137725904
1468.1443421398367,15.076637718037217
1464.7962860655236,10.839739650386997
1463.8169502643414,26.398551109755118
1474.340561665512,10.067448913718396
1472.1227334529246,17.851765467176314
1469.3429298135136,20.63926778730182
1463.1650786378389,11.803603421755248
1462.1126406212074,9.43411888333454
1455.8888904972305,25.702855065443238
1457.4468012498385,13.89285860516413
1454.209757357998,17.722943546502957
1461.5478593977398,23.917643987402105
1476.9154301973322,8.413359822861088
1471.31743146573,13.165067774389502
1464.0601459496695,20.86524494762174
1473.984108259606,15.857559068186637
1452.7284958940825,19.482128248448895
1476.0631752450163,10.233895863693585
1467.22117681093,26.370452177206385
1460.7716656947623,18.783363100834176
1457.0357525822958,18.93302429606047
1473.2659441663773,9.188288681019426
1458.0063623487722,30.00360347703225
1464.5172885742006,12.409486642552244
1466.6156898281401,18.95450733724231
1456.4780159484353,16.712889158425003
1467.513070019166,12.940837953022069
1474.8557036935117,7.045313219589882
1468.2723349451705,15.9660559496208
1441.4142966010531,17.33920797642967
1467.6230778023705,18.36318449665913
1462.2754584804547,19.92001666395579
1452.9192101908109,19.595518204547236
1458.9535260510243,28.90795095554944
1465.382054158169,20.06785040521699
1471.9779895960799,18.34054151753225
1465.38168095992,27.39531003018569
1460.9093977012399,26.599819868879678
1460.825520798887,11.52428847131513
1451.6308370100298,16.457212683702235
1443.1876573804261,20.086500947808055
1433.0994952194535,31.187404814893533
1475.0443466256534,13.833066641251992
1455.2062068003934,13.40044222016645
1453.6364385896632,23.001548750666778
1461.8904249804564,28.716735212179202
1443.399151489869,26.522971300175037
1469.9714114258122,12.3856598031249
1471.7875072482025,10.511130155559599
1467.2640802641351,20.010433463406336
1459.8908491428997,21.213379790255377
1457.917062276114,19.442857228748423
1470.5884242740692,14.002879976668263
1456.736167008072,25.97409477409722
1472.9361786081388,9.46064679194205
1470.4512970265243,11.095340196299718
1460.7349133702937,30.003893282487443
1449.5846685245574,19.21907951209495
1472.7255248750648,9.02590180987157
1466.246110582619,21.146807334622103
1459.6233014134336,23.416014579344722
1450.162551058913,24.287654758290618
1468.5699148288468,10.7541969181117
1457.8075013957175,32.41686962207363
1463.2620680638647,13.551388341077338
1460.9783780630905,23.046925150194568
1457.7556466771919,21.37899135138347
1470.3326210870077,15.920874093308933
1464.8489126815532,16.39739341486236
1474.0719364695287,7.485540748938241
1462.7020836552324,19.204091327005745
1449.2974784669316,24.830607334222222
1453.7189396089352,15.704965328302597
1461.8385148794184,28.06273632597624
1467.3892388398256,12.3125517020846
1470.3350471216472,14.496424907821265
1465.4518316122926,9.944405444712107
1473.2193391191827,19.688413079588056
1467.830989868827,15.644672009202822
1462.8025937173697,11.946237198735954
1456.2131837729048,29.97688013126895
1458.726708854763,17.52766059777805
1472.2750338990986,19.911259786816508
1476.534961128718,6.680978264355067
1466.716735841692,23.28060128109868
1467.0292921241505,13.69321004039319
1467.8173673485035,17.81850629818754
1463.5861330605824,26.46798202572625
1454.9462590340545,14.079033276312204
1473.3714097408508,9.922528947409793
1471.625816477386,11.847692575870978
1463.63758804991,19.119067851324974
1453.317143567777,26.092943138007737
1468.1784680886096,20.349465015378943
1470.0932762525838,14.170056580601608
1471.0135471907165,11.634541310801746
1470.006063845983,11.655348134601477
1462.083633504843,13.093213117396608
1458.7785301484003,29.226190424588708
1460.730946002014,20.069570884878093
1461.2813296529578,11.063156292955066
1454.9879115449328,17.91436351441087
1467.2293643852656,14.125317008090777
1456.6237695624493,13.176684832885607
1455.0096244250124,17.089828349008428
1475.6798731932683,8.391853253443491
1457.710959240241,29.16128259201005
1470.6127813017065,16.183559221420822
1462.2101056723761,23.420692268448036
1476.1671545648867,9.0822320138204
1442.3263271856993,19.4229059188489
1465.464811833835,26.682547823319773
