repL,impL
1400.5036735472943,34.60058753779881
1410.917197421856,48.390221617193454
1370.8726110103,2.0601786120556104e-6
1398.9662791515996,27.409437896581455
1399.5558781284767,39.84890983296426
1366.3095121788128,2.3571362053713407e-6
1398.3380704793287,27.56893055975586
1387.5358228831972,14.495436367382311
1366.3546803421104,6.078493318493333e-11
1368.1978155112022,1.3875663114774135e-9
1415.448090197632,72.84941860952536
1392.3432643839863,26.095738244577056
1403.4641912932639,45.10597731301933
1391.2326287548344,22.09200328649024
1390.252297511814,17.956820585456153
1416.0900124843854,80.04537646438777
1391.5545108272852,27.959183900139017
1403.282718867203,52.50537539488507
1396.843578156459,31.817527850954463
1414.2779172471348,47.901089745405294
1390.4165821421063,19.97367857247527
1400.7290507848077,47.721156899838206
1388.8500196875727,23.985826711714505
1374.2269931225044,1.17292871173319e-6
1418.4674389529896,72.15243610518634
1408.6065278711822,75.21739554278487
1394.7444860755859,26.753759970840093
1395.1159692666722,31.694596386128126
1412.7260585706208,57.137439957938156
1415.5074176430248,73.38204102688857
1389.879552689309,19.492459471133774
1402.1237794572016,27.816564728428613
1410.4218583825689,51.80816806874025
1415.340887660615,58.43259172438478
1391.2670479032618,23.50675775274832
1407.8808901962996,71.69728299662576
1406.284436475311,36.36688421456908
1405.915334402183,34.04561410824613
1401.876118115017,44.359116315921206
1394.8203089226292,27.41921448721284
1411.2317930612626,81.58800515784672
1418.1038343768612,68.94411331623286
1411.0676404619853,72.79494070007748
1388.8893227552107,18.153663879209148
1387.740350920196,11.413413341233767
1371.7689873545,1.4619813026888655e-11
1412.0736239688215,70.36232149868832
1413.36498407783,62.721743265450186
1387.2176114592198,16.48110907836841
1415.8517834117865,57.04331400983201
1408.7107565180172,64.99198326704932
1392.9438155688022,28.05844100326585
1407.2135921542003,55.13693144497034
1388.8864451282832,18.712059465025803
1386.1775718381693,6.353294423365404
1412.6051792626654,75.51911537272271
1415.5604363949158,81.97012390645259
1413.6154507803983,42.87548380945943
1401.0600557845123,43.57439771307639
1393.2917620325409,29.468719151817936
1386.395540762645,10.137207719652658
1396.3474870842135,36.3828847437592
1396.3359538328664,36.012004565318904
1395.6360114600666,30.22765732294712
1398.2790158354223,33.38984911363546
1403.2481740459605,39.538817882847766
1418.0406546090965,49.35787198047608
1408.876820934141,58.32965395854146
1417.3806178571174,50.208044999147425
1369.1759714294415,6.26490824677875e-7
1370.1248594017836,5.014886452067366e-10
1410.7215770692103,77.07599816777544
1390.8696168368615,20.08632567660392
1386.5984655286204,15.998731354952595
1418.8525357915412,45.78268813224618
1419.4041719032175,75.40191062495958
1398.3950100379686,38.69108179183842
1416.7675228784706,64.74313160842475
1402.8470666429837,43.38320963008342
1406.723395770834,63.625912608575526
1368.9248539137345,4.052467627283949e-12
1394.729632141246,29.726527365406056
1386.1799791152246,7.024802081161483
1393.6497223026042,23.30908533773363
1408.3851941065536,65.83161993650353
1411.4786921543327,81.84037563573665
1404.3491409495211,39.626384417536514
1411.7310545905918,71.60621375497495
1413.1729282569027,64.29870646612802
1400.193319749195,34.219121010593305
1386.8097706202468,11.566183987115583
1384.7696605858387,10.542977981642755
1393.0623923545302,26.88133873834654
1386.9745070114202,9.55429049441255
1410.7068814949955,58.76313215602193
1370.242767030408,1.122108875435679e-6
1387.7697385010338,7.858056406534096
1400.6361786806776,43.1719522319486
1407.265426120638,53.4658947831145
1400.8876282765796,41.03893396987901
1397.7179044461102,26.63975188087431
1403.5832253994429,55.81716828001184
1394.165103596623,28.522031296079003
1418.591904437717,69.52375719625316
1408.4968779113685,54.46626502790275
1399.686944774524,38.68960730596398
1389.1205979563413,22.15849680133283
1419.040602295314,77.07225122195025
1399.3845216993357,35.182495402991194
1400.971826098129,40.15268732243342
1418.4579984533616,64.51300441170744
1396.8635601969534,26.270634714226766
1394.6016477075716,28.93875908987759
1388.868082723001,14.474100997785232
1369.4539019814317,6.593053912208515e-7
1407.359404134234,38.50247534580536
1406.1885411694304,69.18053702538266
1412.4596387033641,69.62955522029588
1419.385296213511,68.28789993363178
1420.7719454912028,47.21559502370718
1386.2617171585287,7.605325922536369
1411.205454944268,76.02534819479762
1406.3654362244265,47.01603286309458
1392.3681557511038,18.816451586776623
1420.6068397000108,54.70034311514406
1400.1738494024507,41.63191117603762
1383.2205329400376,7.923137034888018
1377.7992934268693,2.76264624004196e-12
1403.4947931220015,42.90102735622088
1412.102387436587,56.01122641945442
1389.4758669992784,22.212574956640914
1409.3126279887656,43.23269874019672
1400.8300538048227,41.26255344701302
1398.7264278614432,40.93917156411666
1395.73222932456,22.977906841136562
1410.492260738716,61.251968249563525
1399.2727237260076,40.216150073379715
1389.4975881542134,18.55002116584336
1402.9570639864235,39.18935950925599
1414.6679917229776,53.175763911535334
1405.1847038564279,53.44178645119669
1409.7500652913945,35.647618429639586
1402.200543945694,53.330882680550225
1396.1892178842227,30.91955139131946
1402.735864699637,43.5066555216555
1385.5214760926287,10.597853632602856
1398.5290027014528,40.30929095089155
1369.1525614502855,2.8692167234776675e-9
1412.3862105486146,52.276772200975586
1415.645198114181,53.20388347026028
1416.2695142062196,73.59532875205726
1395.5640604883945,23.984225780950503
1404.2768007009306,51.388688899245736
1356.939378124845,1.42845603916383e-11
1413.7638815470116,72.70455383108295
1386.723756401099,4.718033328635648
1400.6636151537218,40.337360329523875
1417.588098976765,75.24029642419926
1399.123306984335,29.023089329865744
1408.396649865529,56.14908558888818
1382.7589588813332,2.3952957127932077e-9
1378.5225363973864,4.0771466388277167e-7
1389.5702753591295,15.941218873164821
1396.1235366350056,38.84827239450439
1393.9843063516826,28.42615678480509
1378.251959013068,4.205690210758086e-7
1414.8661350811783,77.06990761076332
1397.5632104884342,35.59168417783747
1359.4304953685598,9.534117778305182e-13
1399.806694070222,38.73299378387723
1403.287616455483,39.34684324126413
1396.1896705745194,28.223082569727254
1399.304456765854,37.69589171600708
1398.056108544536,38.199162042076594
1392.644329273901,31.954866564707352
1405.3643018833668,60.347209657911655
1394.2649121761633,22.703623954699516
1402.331453742199,42.84588106206654
1411.7637122015665,76.32023038020773
1420.5460612437384,68.92590334573588
1406.435360638399,50.38647071073643
1416.558727954039,80.1166210775109
1407.7256396542975,60.326590944586655
1387.6595655434721,16.066985244194328
1394.0021680567816,22.929096066128757
1398.7534976917277,33.7562093085444
1408.8523442239714,43.00825604935489
1367.7833305067572,2.7302722156643394e-7
1419.2726740096846,70.31177641015336
1401.6489226125918,30.318536138027916
