rep,imp,gsq,gsqr,res,res_sqr
1407.88,90.08,20.302622403498994,4.505843140134707,1.2334920251920378,1.1106268613679564
1386.0,10.86,20.302622403498994,4.505843140134707,1.329633006963256,1.153097136829008
1417.07,137.55,20.302622403498994,4.505843140134707,1.6877254305919036,1.29912487105432
1405.01,47.91,20.302622403498994,4.505843140134707,1.6491032922834394,1.2841741674256804
1415.64,107.05,20.302622403498994,4.505843140134707,1.3912121539403737,1.1794965680070348
1394.29,36.62,20.302622403498994,4.505843140134707,1.6583650044018956,1.2877752150130455
1370.27,0.0,20.302622403498994,4.505843140134707,1.3083889751795394,1.1438483182570753
1404.31,131.18,20.302622403498994,4.505843140134707,1.3345954355832126,1.155246915418177
1399.24,151.39,20.302622403498994,4.505843140134707,1.3250485185959116,1.151107518260528
1405.85,49.66,20.302622403498994,4.505843140134707,1.506807523573241,1.2275208851882078
1418.04,109.1,20.302622403498994,4.505843140134707,1.2161495790059424,1.1027917205918543
1394.62,25.93,20.302622403498994,4.505843140134707,1.210561373171542,1.1002551400341387
1385.5,8.1,20.302622403498994,4.505843140134707,1.3477575055630335,1.1609295868238665
1415.88,60.21,20.302622403498994,4.505843140134707,1.2992525732960805,1.1398476096812593
1402.36,114.57,20.302622403498994,4.505843140134707,1.2218133615230462,1.10535666710933
1417.95,97.14,20.302622403498994,4.505843140134707,1.4925510524104184,1.2217000664690243
1394.69,35.48,20.302622403498994,4.505843140134707,1.569182162346171,1.2526700133499529
1412.7,77.0,20.302622403498994,4.505843140134707,1.4299475425209034,1.1958041405351059
1413.2,73.39,20.302622403498994,4.505843140134707,1.2682193875179792,1.126152470812891
1371.55,0.0,20.302622403498994,4.505843140134707,1.3272518564396167,1.15206417201457
1396.83,132.85,20.302622403498994,4.505843140134707,1.3145115931438303,1.1465215188315614
1395.21,21.04,20.302622403498994,4.505843140134707,1.2335044020726782,1.1106324333786937
1399.12,111.13,20.302622403498994,4.505843140134707,1.2513559779070125,1.118640236138059
1386.84,19.1,20.302622403498994,4.505843140134707,1.2432611242896145,1.1150161991153378
1392.32,0.0,20.302622403498994,4.505843140134707,1.6280240498547698,1.2759404570177912
1391.56,162.71,20.302622403498994,4.505843140134707,1.2024545022454873,1.0965648645864445
1394.17,29.55,20.302622403498994,4.505843140134707,1.4619019750044067,1.2090913840584618
1415.66,44.56,20.302622403498994,4.505843140134707,1.304207651149551,1.142019111551795
1404.4,53.26,20.302622403498994,4.505843140134707,1.2414468421002625,1.1142023344528866
1383.73,19.76,20.302622403498994,4.505843140134707,1.46716094382725,1.2112641924152014
1402.78,95.79,20.302622403498994,4.505843140134707,1.2414958553676152,1.1142243290144114
1390.03,13.22,20.302622403498994,4.505843140134707,1.5319442755032262,1.2377173649517996
1399.05,37.19,20.302622403498994,4.505843140134707,1.372815778318772,1.1716722145373133
1399.91,79.24,20.302622403498994,4.505843140134707,1.248164432582371,1.1172127964637584
1410.28,79.3,20.302622403498994,4.505843140134707,1.4221666434796447,1.1925462856760087
1399.33,80.33,20.302622403498994,4.505843140134707,1.3571785199935933,1.1649800513286024
1407.59,79.83,20.302622403498994,4.505843140134707,1.2878189958552144,1.1348211294539834
1388.61,26.66,20.302622403498994,4.505843140134707,1.247420008529784,1.1168795855103557
1384.55,15.58,20.302622403498994,4.505843140134707,1.5558377765439193,1.2473322638911892
1385.64,4.49,20.302622403498994,4.505843140134707,1.4028240927280353,1.184408752385778
1396.02,119.5,20.302622403498994,4.505843140134707,1.48888527937754,1.2201988687822736
1347.29,0.0,20.302622403498994,4.505843140134707,1.5905035714858518,1.261151684566869
1408.18,43.54,20.302622403498994,4.505843140134707,1.5866498428910156,1.2596228970969905
1391.45,17.64,20.302622403498994,4.505843140134707,1.4646463833815708,1.2102257571963881
1413.54,69.7,20.302622403498994,4.505843140134707,1.628864261392333,1.2762696664076651
1403.48,121.11,20.302622403498994,4.505843140134707,1.5210852099876067,1.2333228328331582
1406.24,36.84,20.302622403498994,4.505843140134707,1.3217916198953883,1.149691967396219
1400.41,48.55,20.302622403498994,4.505843140134707,1.264753735764066,1.1246127047851033
1415.62,74.43,20.302622403498994,4.505843140134707,1.2770528565444375,1.1300676336151025
1368.22,0.0,20.302622403498994,4.505843140134707,1.5081602829244345,1.2280717743374914
1394.39,31.64,20.302622403498994,4.505843140134707,1.4600249987106586,1.208314941855251
1381.72,13.56,20.302622403498994,4.505843140134707,1.3283665659884625,1.1525478584373243
1407.84,39.87,20.302622403498994,4.505843140134707,1.4750557444093508,1.214518729542427
1365.14,0.0,20.302622403498994,4.505843140134707,1.308861522081365,1.1440548597341673
1398.36,73.13,20.302622403498994,4.505843140134707,1.4278979092728563,1.1949468227803512
1407.53,50.09,20.302622403498994,4.505843140134707,1.3767717432647508,1.1733591706143311
1384.52,17.04,20.302622403498994,4.505843140134707,1.2844511287290594,1.1333362822785915
1405.76,48.47,20.302622403498994,4.505843140134707,1.351075576879353,1.1623577663006142
1390.71,128.52,20.302622403498994,4.505843140134707,1.3745071500087487,1.1723937691785762
1400.14,64.12,20.302622403498994,4.505843140134707,1.2386925436869263,1.1129656525189473
1414.68,90.72,20.302622403498994,4.505843140134707,1.5863151598688197,1.2594900396068323
1403.94,119.84,20.302622403498994,4.505843140134707,1.3751514551805029,1.1726685188835346
1407.15,180.06,20.302622403498994,4.505843140134707,1.2133618606381276,1.1015270585138286
1385.03,7.43,20.302622403498994,4.505843140134707,1.4741111194891094,1.214129778684762
1411.22,180.16,20.302622403498994,4.505843140134707,1.285318147281387,1.1337187249407972
1404.76,30.05,20.302622403498994,4.505843140134707,1.4217944301773866,1.1923902172432423
1399.61,161.12,20.302622403498994,4.505843140134707,1.6332719626446224,1.277995290540862
1403.59,122.29,20.302622403498994,4.505843140134707,1.4798291098601428,1.2164822686172383
1383.91,28.57,20.302622403498994,4.505843140134707,1.5254223686175228,1.2350799037380225
1399.09,50.33,20.302622403498994,4.505843140134707,1.258883339005286,1.1219997054390372
1418.28,152.91,20.302622403498994,4.505843140134707,1.7108318431713743,1.307987707576556
1394.41,32.31,20.302622403498994,4.505843140134707,1.614178869793171,1.270503392279285
1403.51,82.45,20.302622403498994,4.505843140134707,1.3392653387551057,1.1572663214468422
1408.04,36.15,20.302622403498994,4.505843140134707,1.3032957941087349,1.1416198115435519
1395.69,93.93,20.302622403498994,4.505843140134707,1.545044237225745,1.2429980841601265
1398.72,37.63,20.302622403498994,4.505843140134707,1.6453528981106598,1.2827131004673882
1401.64,76.26,20.302622403498994,4.505843140134707,1.370137846213971,1.1705288745750662
1415.33,130.2,20.302622403498994,4.505843140134707,1.4196139609554106,1.1914755393861054
1404.28,63.7,20.302622403498994,4.505843140134707,1.2648989360432858,1.1246772586139038
1394.81,43.86,20.302622403498994,4.505843140134707,1.4220917304716136,1.1925148764152227
1403.09,106.32,20.302622403498994,4.505843140134707,1.2290292979713608,1.108615937992667
1416.39,129.83,20.302622403498994,4.505843140134707,1.2680008385613255,1.126055433165404
1397.62,32.71,20.302622403498994,4.505843140134707,1.5988236511334557,1.264445985850505
1369.09,0.0,20.302622403498994,4.505843140134707,1.5275626445862729,1.2359460524579027
1397.45,0.0,20.302622403498994,4.505843140134707,0.9261169104625332,0.9623496820088492
1405.58,87.96,20.302622403498994,4.505843140134707,1.4083270824476666,1.1867295742702575
1409.03,147.79,20.302622403498994,4.505843140134707,1.409263693809109,1.1871241273805824
1398.71,27.03,20.302622403498994,4.505843140134707,1.6222029115200707,1.273657297517692
1416.23,144.2,20.302622403498994,4.505843140134707,1.511225616522947,1.2293191678823474
1412.09,69.64,20.302622403498994,4.505843140134707,1.3519805890340963,1.1627470013008403
1417.57,72.67,20.302622403498994,4.505843140134707,1.4251506421974263,1.1937967340370077
1403.08,113.79,20.302622403498994,4.505843140134707,1.218834478114087,1.1040083686793714
1389.84,23.75,20.302622403498994,4.505843140134707,1.2854447518100334,1.1337745595179112
1416.91,90.34,20.302622403498994,4.505843140134707,1.6366880439379698,1.279331092383035
1402.06,54.1,20.302622403498994,4.505843140134707,1.4848893016888678,1.21856033978169
1398.26,15.79,20.302622403498994,4.505843140134707,1.4312921410350357,1.1963662236267938
1404.49,34.71,20.302622403498994,4.505843140134707,1.6042774321832431,1.2666007390583836
1409.24,93.64,20.302622403498994,4.505843140134707,1.2400465759778434,1.1135737856010455
1399.48,24.71,20.302622403498994,4.505843140134707,1.641115241600116,1.281060202176352
1400.14,33.47,20.302622403498994,4.505843140134707,1.670772885454015,1.2925838021010534
1391.96,15.89,20.302622403498994,4.505843140134707,1.3571356363024305,1.1649616458503818
1396.9,0.0,20.302622403498994,4.505843140134707,0.8131434148177562,0.9017446505623176
1393.75,22.32,20.302622403498994,4.505843140134707,1.308459244506409,1.1438790340356837
1408.13,54.35,20.302622403498994,4.505843140134707,1.3271832390952476,1.1520343914550675
1398.32,179.22,20.302622403498994,4.505843140134707,1.3599101279784696,1.1661518460211215
1393.02,24.9,20.302622403498994,4.505843140134707,1.2152436043895363,1.10238087990927
1388.47,29.04,20.302622403498994,4.505843140134707,1.4868728924164964,1.2193739756188404
1402.0,156.97,20.302622403498994,4.505843140134707,1.519195808336216,1.232556614657605
1392.38,149.73,20.302622403498994,4.505843140134707,1.2690896587198899,1.1265387959231097
1401.66,165.07,20.302622403498994,4.505843140134707,1.7165513081119848,1.310172243680954
1390.88,18.23,20.302622403498994,4.505843140134707,1.585907741728524,1.2593282898944675
1407.95,94.53,20.302622403498994,4.505843140134707,1.2573096663966008,1.1212982058295646
1394.8,147.5,20.302622403498994,4.505843140134707,1.4845160430573252,1.2184071745756118
1408.61,106.11,20.302622403498994,4.505843140134707,1.5351101602461181,1.2389956255960382
1398.04,131.63,20.302622403498994,4.505843140134707,1.417810404357775,1.190718440420646
1394.79,30.17,20.302622403498994,4.505843140134707,1.7127473088361462,1.3087197212681354
1393.37,28.79,20.302622403498994,4.505843140134707,1.2539535503051116,1.1198006743635724
1406.39,81.77,20.302622403498994,4.505843140134707,1.3143489022894834,1.146450566875643
1359.48,0.0,20.302622403498994,4.505843140134707,1.5513249988545696,1.2455219784711025
1377.35,0.0,20.302622403498994,4.505843140134707,1.3468556476448756,1.1605411012303164
1398.73,72.22,20.302622403498994,4.505843140134707,1.3378141390372507,1.156639156797508
1389.92,141.47,20.302622403498994,4.505843140134707,1.2433297719758463,1.1150469819589874
1366.0,0.0,20.302622403498994,4.505843140134707,1.3047827599857724,1.1422708785510434
1398.07,86.25,20.302622403498994,4.505843140134707,1.2804237393678508,1.1315581025152226
1392.41,26.66,20.302622403498994,4.505843140134707,1.461333250940111,1.2088561746296005
1387.85,19.77,20.302622403498994,4.505843140134707,1.5201927064507486,1.2329609509026425
1413.9,130.18,20.302622403498994,4.505843140134707,1.2397976145583323,1.113461995111792
1416.65,74.84,20.302622403498994,4.505843140134707,1.5867940565495346,1.2596801405712224
1404.21,126.04,20.302622403498994,4.505843140134707,1.2727160381975349,1.1281471704514154
1413.25,106.29,20.302622403498994,4.505843140134707,1.6603644403082374,1.2885512951792946
1387.94,125.52,20.302622403498994,4.505843140134707,1.2383092084528269,1.1127934257771417
1408.81,146.1,20.302622403498994,4.505843140134707,1.7108571971117181,1.3079973995049525
1366.95,0.0,20.302622403498994,4.505843140134707,1.5058452108861986,1.2271288485265917
1405.84,107.56,20.302622403498994,4.505843140134707,1.3337615138456802,1.1548859310969548
1373.76,0.0,20.302622403498994,4.505843140134707,1.4903878139192632,1.2208144060090638
1355.58,0.0,20.302622403498994,4.505843140134707,1.5478716455746961,1.2441348984634648
1404.24,95.87,20.302622403498994,4.505843140134707,1.4052456574203867,1.1854305789123152
1402.61,184.85,20.302622403498994,4.505843140134707,1.2129628963283423,1.1013459476151635
1401.16,35.86,20.302622403498994,4.505843140134707,1.5972439960061073,1.2638211883039892
1397.76,36.44,20.302622403498994,4.505843140134707,1.4729259663934666,1.213641613654322
1404.23,67.82,20.302622403498994,4.505843140134707,1.5682468878794344,1.2522966453198836
1404.38,35.28,20.302622403498994,4.505843140134707,1.7091478896197514,1.3073438299161209
1367.03,0.0,20.302622403498994,4.505843140134707,1.3098470493370444,1.1444854954681796
1416.42,61.15,20.302622403498994,4.505843140134707,1.4314591439112432,1.1964360174749185
1389.36,121.93,20.302622403498994,4.505843140134707,1.2887815852209363,1.1352451652488709
1404.46,46.94,20.302622403498994,4.505843140134707,1.2064894275583309,1.0984031261601228
1410.27,48.23,20.302622403498994,4.505843140134707,1.199848458022839,1.0953759436936887
1353.8,0.0,20.302622403498994,4.505843140134707,1.5814995836415047,1.2575768698737682
1418.68,149.55,20.302622403498994,4.505843140134707,1.3445995276432414,1.1595686817274953
1346.16,0.0,20.302622403498994,4.505843140134707,1.6080545450889376,1.2680909056881284
1412.38,86.96,20.302622403498994,4.505843140134707,1.5542106011881596,1.2466798310665652
1387.26,0.0,20.302622403498994,4.505843140134707,1.3359500517730218,1.1558330553211489
1398.67,153.1,20.302622403498994,4.505843140134707,1.4315239231573407,1.1964630889239085
1412.4,101.86,20.302622403498994,4.505843140134707,1.2402963137614698,1.1136859134250867
1415.33,67.56,20.302622403498994,4.505843140134707,1.281104325204242,1.131858792077988
1400.65,162.19,20.302622403498994,4.505843140134707,1.686062606145364,1.2984847346601207
1411.15,85.38,20.302622403498994,4.505843140134707,1.3056189852415143,1.1426368562415246
1398.04,39.99,20.302622403498994,4.505843140134707,1.6109762115482424,1.2692423769904007
1409.26,162.06,20.302622403498994,4.505843140134707,1.2124309950712289,1.101104443307368
1413.59,139.86,20.302622403498994,4.505843140134707,1.3269347160648295,1.1519265237265914
1404.1,38.62,20.302622403498994,4.505843140134707,1.3808749248504641,1.1751063461876394
1373.1,0.0,20.302622403498994,4.505843140134707,1.355685149313292,1.1643389323188038
1411.87,142.55,20.302622403498994,4.505843140134707,1.7032515719535541,1.3050868062905066
1385.59,132.93,20.302622403498994,4.505843140134707,1.2178204136926278,1.1035490082876374
1410.15,88.31,20.302622403498994,4.505843140134707,1.4530019723155556,1.2054053145376271
1404.36,33.06,20.302622403498994,4.505843140134707,1.2092301039102227,1.0996499915474118
1391.06,47.87,20.302622403498994,4.505843140134707,1.5090726654496962,1.2284431877175666
1386.99,14.8,20.302622403498994,4.505843140134707,1.2879461904167815,1.1348771697486832
1417.92,108.17,20.302622403498994,4.505843140134707,1.576243220350952,1.2554852529404525
1391.46,31.18,20.302622403498994,4.505843140134707,1.2273778562862117,1.1078708662503096
1407.51,187.33,20.302622403498994,4.505843140134707,1.7130206447783625,1.3088241458570218
1413.28,110.96,20.302622403498994,4.505843140134707,1.4261138060271614,1.194200069513966
1388.23,13.6,20.302622403498994,4.505843140134707,1.246373716501652,1.1164110875934778
1410.89,86.54,20.302622403498994,4.505843140134707,1.4729986431788724,1.2136715549022612
1385.74,10.05,20.302622403498994,4.505843140134707,1.3924412087481746,1.18001746120478
1406.22,69.5,20.302622403498994,4.505843140134707,1.4593321373116126,1.208028202200434
1417.12,124.91,20.302622403498994,4.505843140134707,1.2763886062737895,1.1297736969295176
1399.32,99.11,20.302622403498994,4.505843140134707,1.428550400249497,1.1952198125238291
1386.75,19.45,20.302622403498994,4.505843140134707,1.3822772946016786,1.1757028938476244
1396.23,35.74,20.302622403498994,4.505843140134707,1.6958159744152466,1.3022349920099854
1376.99,0.0,20.302622403498994,4.505843140134707,1.4930986646182833,1.2219241648393255
1407.8,52.5,20.302622403498994,4.505843140134707,1.207577989389228,1.0988985346196563
1411.92,123.12,20.302622403498994,4.505843140134707,1.2639441972438243,1.1242527283684147
1412.07,162.92,20.302622403498994,4.505843140134707,1.2016289478817346,1.0961883724441408
1414.97,167.7,20.302622403498994,4.505843140134707,1.3743464710533277,1.1723252411567908
1386.79,28.97,20.302622403498994,4.505843140134707,1.5880670136547277,1.260185309252067
1414.9,77.93,20.302622403498994,4.505843140134707,1.666617848584211,1.2909755414353175
1393.49,0.0,20.302622403498994,4.505843140134707,1.5995252102079716,1.2647233729982108
1373.4,0.0,20.302622403498994,4.505843140134707,1.3198317077345878,1.1488392871653492
1391.81,30.66,20.302622403498994,4.505843140134707,1.6617567267298865,1.2890914345886744
1391.7,197.67,20.302622403498994,4.505843140134707,1.434764455939824,1.1978165368451983
1371.47,0.0,20.302622403498994,4.505843140134707,1.320316898364558,1.1490504333424874
1386.38,10.16,20.302622403498994,4.505843140134707,1.377413544719824,1.1736326276649878
1407.41,51.86,20.302622403498994,4.505843140134707,1.6772341207804924,1.295080739097178
1392.61,130.62,20.302622403498994,4.505843140134707,1.2275000955532602,1.1079260334305987
1412.11,139.1,20.302622403498994,4.505843140134707,1.2088835128677913,1.0994923887266301
1371.94,0.0,20.302622403498994,4.505843140134707,1.3714538200499575,1.1710908675461342
1417.38,65.02,20.302622403498994,4.505843140134707,1.5735766211837154,1.254422823924898
1401.86,122.36,20.302622403498994,4.505843140134707,1.2210933543972675,1.1050309291586673
1400.23,45.83,20.302622403498994,4.505843140134707,1.6027501001200322,1.265997669871486
1389.58,152.47,20.302622403498994,4.505843140134707,1.6371873668677235,1.279526227502869
1387.48,193.73,20.302622403498994,4.505843140134707,1.2123388425412585,1.1010625970131118
1416.15,132.13,20.302622403498994,4.505843140134707,1.382247803648288,1.175690351941483
1411.4,182.73,20.302622403498994,4.505843140134707,1.246601599921061,1.116513143640083
1406.91,165.19,20.302622403498994,4.505843140134707,1.6080894743459573,1.2681046779923009
1391.12,17.87,20.302622403498994,4.505843140134707,1.2718148277475745,1.1277476791142487
1380.97,6.02,20.302622403498994,4.505843140134707,1.4182725952532824,1.1909125052888152
1407.62,55.57,20.302622403498994,4.505843140134707,1.218490762801004,1.103852690716023
1395.81,38.42,20.302622403498994,4.505843140134707,1.5023798550296659,1.225716058077753
1407.16,52.47,20.302622403498994,4.505843140134707,1.6830932025501715,1.2973408197348033
1408.5,182.33,20.302622403498994,4.505843140134707,1.370132207317288,1.1705264658764825
1404.32,36.2,20.302622403498994,4.505843140134707,1.657538334302219,1.2874542066816275
1393.69,40.75,20.302622403498994,4.505843140134707,1.584753294404765,1.2588698480799216
1409.68,136.38,20.302622403498994,4.505843140134707,1.2484680365671261,1.1173486638319867
1411.41,129.43,20.302622403498994,4.505843140134707,1.2161321148369753,1.1027838024005319
1404.5,147.68,20.302622403498994,4.505843140134707,1.4477336951509925,1.2032180580223155
1406.15,122.61,20.302622403498994,4.505843140134707,1.3552212047171714,1.1641396843666019
1400.17,35.78,20.302622403498994,4.505843140134707,1.4861574192660487,1.2190805630745036
1396.84,54.79,20.302622403498994,4.505843140134707,1.6446527185594144,1.282440142291021
1381.12,22.01,20.302622403498994,4.505843140134707,1.5629064944977005,1.2501625872252378
1394.99,104.92,20.302622403498994,4.505843140134707,1.2396572432538444,1.1133989596069527
1413.32,168.62,20.302622403498994,4.505843140134707,1.7032699793649861,1.3050938584504128
1416.68,144.84,20.302622403498994,4.505843140134707,1.566473200685212,1.2515882712318824
1386.55,6.73,20.302622403498994,4.505843140134707,1.4085599216985178,1.1868276714411903
1398.07,25.35,20.302622403498994,4.505843140134707,1.2127750928057155,1.1012606834013987
1390.22,15.44,20.302622403498994,4.505843140134707,1.6072103677256664,1.2677580083460984
1399.78,31.3,20.302622403498994,4.505843140134707,1.545193890033136,1.2430582810283417
1401.2,82.39,20.302622403498994,4.505843140134707,1.437453893618545,1.1989386529837733
1404.11,107.18,20.302622403498994,4.505843140134707,1.2627001965669233,1.1236993354838845
1401.87,63.82,20.302622403498994,4.505843140134707,1.6202689344516483,1.2728978491817984
1387.16,10.84,20.302622403498994,4.505843140134707,1.4954912403975182,1.2229027927016596
1370.87,0.0,20.302622403498994,4.505843140134707,1.3384619366489818,1.1569191573523976
1394.36,143.41,20.302622403498994,4.505843140134707,1.3863665596278423,1.1774406819996677
1398.25,85.81,20.302622403498994,4.505843140134707,1.2546009768316766,1.120089718206393
1396.95,40.01,20.302622403498994,4.505843140134707,1.5542803041364628,1.246707786185866
1409.47,128.49,20.302622403498994,4.505843140134707,1.611039517516009,1.2692673152319054
1406.8,148.93,20.302622403498994,4.505843140134707,1.2236385473088447,1.1061819684431873
1413.23,86.78,20.302622403498994,4.505843140134707,1.364862581410296,1.1682733333472506
1403.42,99.55,20.302622403498994,4.505843140134707,1.4482504062695125,1.203432759346991
1384.18,4.44,20.302622403498994,4.505843140134707,1.4177279138262728,1.1906838009422456
1417.48,44.92,20.302622403498994,4.505843140134707,1.413449460712405,1.1888858064223011
1368.03,0.0,20.302622403498994,4.505843140134707,1.2919978426176124,1.1366608300709637
1402.59,82.53,20.302622403498994,4.505843140134707,1.2556997224034059,1.1205800829942525
1405.59,76.33,20.302622403498994,4.505843140134707,1.6294678310424249,1.2765061030180878
1383.44,0.0,20.302622403498994,4.505843140134707,1.384319351139359,1.176571014065602
1417.92,101.47,20.302622403498994,4.505843140134707,1.3351317879704914,1.155479029654148
1386.5,10.1,20.302622403498994,4.505843140134707,1.29664105088046,1.1387014757522975
1407.71,126.2,20.302622403498994,4.505843140134707,1.6072315495645213,1.2677663623730206
1399.48,111.29,20.302622403498994,4.505843140134707,1.4593066956856573,1.2080176719260598
1384.52,18.6,20.302622403498994,4.505843140134707,1.4021744024990417,1.184134452880686
1416.62,96.54,20.302622403498994,4.505843140134707,1.2536762392716192,1.119676845912078
1403.28,29.26,20.302622403498994,4.505843140134707,1.3984138325934234,1.1825454885937468
1401.12,171.14,20.302622403498994,4.505843140134707,1.5174767026387341,1.231859043331961
1404.94,89.56,20.302622403498994,4.505843140134707,1.2552701644529543,1.1203883989282262
1415.02,115.19,20.302622403498994,4.505843140134707,1.2340571371678397,1.1108812435034807
1390.69,19.99,20.302622403498994,4.505843140134707,1.29117129873055,1.136297187680472
1370.77,0.0,20.302622403498994,4.505843140134707,1.3105689454397704,1.1448008322148313
1375.13,0.0,20.302622403498994,4.505843140134707,1.332436341329271,1.1543120641010693
1399.56,47.15,20.302622403498994,4.505843140134707,1.327357071955745,1.152109835022575
1404.6,75.49,20.302622403498994,4.505843140134707,1.537378811113499,1.2399108077250955
